assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,Total Material,semiskilled,skilled,material,contingency,total,mandays
32007356950,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2541626,3214003009/IF/IAY/4192799,07-07-2020,19659,0,0,0,0,0  ,19659,
32006954078,Tripalon Dutta Happa,Construction of Farm Ponds for Individuals,UM Excavation of Tripalan Dutta Happa,3214003009/IF/GIS/53891,09-09-2020,192498,4896,4896,0,0,0  ,197394,
32007356955,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1153779,3214003009/IF/IAY/4193292,07-07-2020,19659,0,0,0,0,0  ,19659,
32007356952,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1078831,3214003009/IF/IAY/4193112,07-07-2020,19659,0,0,0,0,0  ,19659,
32007403085,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1120679,3214003009/IF/IAY/4386587,07-07-2020,19920,0,0,0,0,0  ,19920,
32007403106,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5479427,3214003009/IF/IAY/4660214,20-01-2021,19920,0,0,0,0,0  ,19920,
32007356924,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4209592,3214003009/IF/IAY/4193464,07-07-2020,19884,0,0,0,0,0  ,19884,
32007356945,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2960210,3214003009/IF/IAY/4192433,07-07-2020,19659,0,0,0,0,0  ,19659,
32007356941,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1343694,3214003009/IF/IAY/4192314,07-07-2020,19515,0,0,0,0,0  ,19515,
32007403365,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1141157,3214003009/IF/IAY/4192927,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403435,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4375201,3214003009/IF/IAY/4193122,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403488,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3497565,3214003009/IF/IAY/4194505,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403120,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2613295,3214003009/IF/IAY/4673449,27-01-2021,19920,0,0,0,0,0  ,19920,
32007403457,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1135275,3214003009/IF/IAY/4193232,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403524,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4386657,3214003009/IF/IAY/4194632,07-07-2020,19803,0,0,0,0,0  ,19803,
32007356948,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4258501,3214003009/IF/IAY/4192789,07-07-2020,19515,0,0,0,0,0  ,19515,
32007403340,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4443701,3214003009/IF/IAY/4192703,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403400,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2775333,3214003009/IF/IAY/4193034,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403499,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4360140,3214003009/IF/IAY/4194567,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403551,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4937096,3214003009/IF/IAY/4193164,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403388,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4502340,3214003009/IF/IAY/4192994,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403330,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4443657,3214003009/IF/IAY/4192575,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403569,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1455175,3214003009/IF/IAY/4456964,07-07-2020,19920,0,0,0,0,0  ,19920,
32007403537,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4159347,3214003009/IF/IAY/4192316,07-07-2020,19803,0,0,0,0,0  ,19803,
32007403729,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5188310,3214003009/IF/IAY/4694865,07-07-2020,19920,0,0,0,0,0  ,19920,
32007528643,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5482433,3214003009/IF/IAY/4629634,25-12-2020,19920,0,0,0,0,0  ,19920,
32007403755,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5780026,3214003009/IF/IAY/4629638,30-12-2020,19650,0,0,0,0,0  ,19650,
32007528653,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4530009,3214003009/IF/IAY/4192422,07-07-2020,19821,0,0,0,0,0  ,19821,
32007528672,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4530033,3214003009/IF/IAY/4459081,07-07-2020,16044,0,0,0,0,0  ,16044,
32007403135,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4469067,3214003009/IF/IAY/4192295,07-07-2020,19803,0,0,0,0,0  ,19803,
32007528694,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2289493,3214003009/IF/IAY/4629286,01-01-2021,18492,0,0,0,0,0  ,18492,
32007403300,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4453458,3214003009/IF/IAY/4192302,07-07-2020,19803,0,0,0,0,0  ,19803,
32007528831,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1132963,3214003009/IF/IAY/4629627,25-12-2020,19650,0,0,0,0,0  ,19650,
32007528798,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2885631,3214003009/IF/IAY/4629629,25-12-2020,14412,0,0,0,0,0  ,14412,
32007403125,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2896405,3214003009/IF/IAY/4192371,07-07-2020,19821,0,0,0,0,0  ,19821,
32007529020,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1735703,3214003009/IF/IAY/4629027,22-12-2020,18426,0,0,0,0,0  ,18426,
32007528711,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2896408,3214003009/IF/IAY/4383707,11-10-2020,18492,0,0,0,0,0  ,18492,
32007403601,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1057518,3214003009/IF/IAY/4457088,07-07-2020,19920,0,0,0,0,0  ,19920,
32007403650,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5669504,3214003009/IF/IAY/4629616,07-07-2020,19038,0,0,0,0,0  ,19038,
32007529074,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4049252,3214003009/IF/IAY/4629029,22-12-2020,19650,0,0,0,0,0  ,19650,
32007529129,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5408455,3214003009/IF/IAY/4628871,15-06-2020,19920,0,0,0,0,0  ,19920,
32007575492,Anil MUDI HAPPA,Construction of Farm Ponds for Individuals,Excavation of Anil Mudi Happa USARMUKTI,3214003009/IF/321002041002173,20-08-2019,192005,2500,0,0,2500,0  ,194505,
32007403622,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5066974,3214003009/IF/IAY/4616129,25-12-2020,19920,0,0,0,0,0  ,19920,
32007575576,Gopal Mahato Happa,Renovtion of Community Ponds for Comm,Excavation of Gopal Mahato Happa,3214003009/WC/PP/436424,09-09-2019,279945,6180,1632,2048,2500,0  ,286125,
32007575531,Monoronjon mURMU Happa,Construction of Farm Ponds for Individuals,Excavation Monoranjon Murmu HappaUSHARMUKTI,3214003009/IF/321002041004881,20-08-2019,116356,2500,0,0,2500,0  ,118856,
32007575505,Ukil singh sardar happa,Construction of Farm Ponds for Individuals,Excavation of Ukil Singsardar Happa,3214003009/IF/321002041002189,26-02-2020,203920,4948,2448,0,2500,0  ,208868,
32007575474,Sohan sekh happa,Construction of Farm Ponds for Individuals,Ex-cavation of Sohan Sekh Happa(UM),3214003009/IF/321002041001748,28-08-2019,61120,5000,0,0,5000,0  ,66120,
32007403718,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5128558,3214003009/IF/IAY/4629633,25-12-2020,19038,0,0,0,0,0  ,19038,
32007575696,Staggered trench 6,Constr of Upland Bench Terrace Terrace for Comm,STAGGERED TRENCH 6,3214003009/WC/321002040864156,28-08-2019,111162,0,0,0,0,0  ,111162,
32007577737,dibakar mudi happa,Construction of Farm Ponds for Individuals,EXAVATION OF DIBAKAR MUDI HAPPA,3214003009/IF/321002040962426,28-02-2019,177798,8820,0,8820,0,0  ,186618,
32007575687,Stggered trench 5,Constr of Level Bench Terrace Terrace for Comm,STTAGERED TRENCH 5,3214003009/WC/321002040864154,16-08-2019,103713,0,0,0,0,0  ,103713,
32007687542,MANDAL  FARM POND,Construction of Farm Ponds for Individuals,UM Excavation of Mandal Farm Pond ,3214003009/IF/321002041087748,21-02-2020,287792,0,0,0,0,0  ,287792,
32007575517,Debendranath Mandal happa,Construction of Farm Ponds for Individuals,Excavation of Debendranath Mandal Happa,3214003009/IF/321002041002176,20-08-2019,186624,2500,0,0,2500,0  ,189124,
32007687544,PASHUPATI MAHATO FARM POND,Construction of Farm Ponds for Individuals,UM Excavation Pashupati Mahato farm pond,3214003009/IF/321002041087759,21-02-2020,299922,2500,0,0,2500,0  ,302422,
32007687540,KUTUBUDDIN ANSARY HAPPA,Construction of Farm Ponds for Individuals,UM excavation of Kutubuddin Ansary farm pond,3214003009/IF/321002041087742,21-02-2020,301851,2500,0,0,2500,0  ,304351,
32007687553,LETHU PARAMANIK HAPPA,Construction of Farm Ponds for Individuals,Excavation of Lethu Paramanik Happa,3214003009/IF/GIS/638778,14-12-2020,188598,0,0,0,0,0  ,188598,
32007687548,PRABIR SAHIS HAPPA,Construction of Farm Ponds for Individuals,UM Excavation of Prabir Sahis Happa,3214003009/IF/GIS/19720,21-05-2020,208331,4896,4896,0,0,0  ,213227,
32007575460,Padaki Hembram Happa,Construction of Farm Ponds for Individuals,USHARMUKTI EXCAVATION OF PADAKI HEMBRAM HAPPA,3214003009/IF/321002040998394,20-08-2019,188825,2500,0,0,2500,0  ,191325,
32007589119,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5479595,3214003009/IF/IAY/4441728,05-06-2020,15774,0,0,0,0,0  ,15774,
32007687558,NIMAI MAHATO HAPPA,Construction of Farm Ponds for Individuals,Excavation of Nimai  Mahato Happa(UM),3214003009/IF/GIS/814116,20-07-2021,168602,0,0,0,0,0  ,168602,
32007687562,SOLEMAN ANSARY HAPPA,Construction of Farm Ponds for Individuals,UM Excavation of Soleman Ansary Happa,3214003009/IF/GIS/54189,11-09-2020,183786,3644,0,0,3644,0  ,187430,
32007687570,NAYEM ANSARY HAPPA,Construction of Farm Ponds for Individuals,Excavation of Nayem Ansari,3214003009/IF/GIS/641207,18-02-2021,186957,0,0,0,0,0  ,186957,
32007529168,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5525078,3214003009/IF/IAY/4629636,25-12-2020,19281,0,0,0,0,0  ,19281,
32007529111,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3994296,3214003009/IF/IAY/4694864,15-06-2020,19308,0,0,0,0,0  ,19308,
32007687573,ANADI MUDI HAPPA,Construction of Farm Ponds for Individuals,UM Excavation of  Anadi Mudi Happa,3214003009/IF/GIS/21189,16-09-2020,92400,0,0,0,0,0  ,92400,
32007687556,SWAPAN MAHATO HAPPA,Construction of Farm Ponds for Individuals,Excavation of Swapan Mahato Happa,3214003009/IF/GIS/637054,08-02-2021,127971,0,0,0,0,0  ,127971,
32007687546,ANADI MANDAL HAPPA,Construction of Farm Ponds for Individuals,Excavation of Anadi Mandal Happa,3214003009/IF/22012034615677,28-02-2019,323071,0,0,0,0,0  ,323071,
32007687576,TALEB ANSARY HAPPA,Construction of Farm Ponds for Individuals,Excavation Taleb Ansary Happa,3214003009/IF/GIS/641203,14-12-2020,197682,0,0,0,0,0  ,197682,
32008038582,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5027589,3214003009/IF/IAY/2907669,10-10-2019,2674,0,0,0,0,0  ,2674,
32008038571,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5778913,3214003009/IF/IAY/2655952,24-09-2019,3056,0,0,0,0,0  ,3056,
32007687594,BHARAT KARMAKAR HAPPA,Construction of Farm Ponds for Individuals,Excavation of Bharat Karmakar Happa(UM),3214003009/IF/GIS/983692,24-06-2021,201198,0,0,0,0,0  ,201198,
32007828846,3214003009/IF/IAY/3744376,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3971972,3214003009/IF/IAY/3744376,10-10-2019,16932,0,0,0,0,0  ,16932,
32007529151,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2052556,3214003009/IF/IAY/4459663,11-10-2020,16938,0,0,0,0,0  ,16938,
32007835526,3214003009/IF/IAY/2907411,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2041744,3214003009/IF/IAY/2907411,10-10-2019,12640,0,0,0,0,0  ,12640,
32007687561,ANIL MAHATO HAPPA,Construction of Farm Ponds for Individuals,UM Excavation of Anil Mahato Happa,3214003009/IF/GIS/54146,09-09-2020,174894,3644,0,0,3644,0  ,178538,
32007687591,MUKTAR ANSARY HAPPA,Construction of Farm Ponds for Individuals,Excavation of Muktar Ansary Happa(UM),3214003009/IF/GIS/727631,30-11-2021,204828,0,0,0,0,0  ,204828,
32007687584,MADHUSUDAN MAHATO HAPPA,Construction of Farm Ponds for Individuals,Excavation of Madhusudhan Mahato Happa(UM),3214003009/IF/GIS/984002,10-06-2021,192552,0,0,0,0,0  ,192552,
32007528976,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5485654,3214003009/IF/IAY/4629635,25-12-2020,18222,0,0,0,0,0  ,18222,
32007528965,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1295786,3214003009/IF/IAY/4193698,07-07-2020,13056,0,0,0,0,0  ,13056,
32007529000,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3261639,3214003009/IF/IAY/4620112,24-09-2019,18426,0,0,0,0,0  ,18426,
32007529050,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3267010,3214003009/IF/IAY/4629028,22-12-2020,18426,0,0,0,0,0  ,18426,
32007687565,DIPAK MAHATO HAPPA,Construction of Farm Ponds for Individuals,UM Excavation of Dipak  Mahato Happa,3214003009/IF/GIS/18312,31-05-2020,216014,2448,2448,0,0,0  ,218462,
32007528950,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5495830,3214003009/IF/IAY/4192815,05-06-2020,19320,0,0,0,0,0  ,19320,
32007687587,DURYODHAN SAREN HAPPA,Construction of Farm Ponds for Individuals,Excavation of Duryadhan Saren  Happa(UM),3214003009/IF/GIS/983707,08-07-2021,195832,0,0,0,0,0  ,195832,
32007528934,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2632125,3214003009/IF/IAY/4629628,25-12-2020,18222,0,0,0,0,0  ,18222,
32007828834,3214003009/IF/IAY/3744352,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2591643,3214003009/IF/IAY/3744352,26-02-2020,13056,0,0,0,0,0  ,13056,
32006953999,Gunadhar Mahato Happa,Construction of Farm Ponds for Individuals,UM Excavation of Gunadhar Mahato Happa,3214003009/IF/GIS/18639,31-05-2020,240351,2448,2448,0,0,0  ,242799,
32006637662,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3515352,3214003009/IF/IAY/4192680,07-07-2020,19380,0,0,0,0,0  ,19380,
32006953327,Baneswar Mahato Happa,Construction of Farm Ponds for Individuals,Excavation of Baneswar Mahato Happa,3214003009/IF/GIS/640782,14-12-2020,179316,2448,2448,0,0,0  ,181764,
32006917577,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5055768,3214003009/IF/IAY/4192801,27-05-2020,19380,0,0,0,0,0  ,19380,
32006637622,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4483464,3214003009/IF/IAY/4192637,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637641,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2774695,3214003009/IF/IAY/4192639,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637610,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5466108,3214003009/IF/IAY/4192624,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637681,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2747074,3214003009/IF/IAY/4192718,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637586,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2689631,3214003009/IF/IAY/4192581,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637528,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5466100,3214003009/IF/IAY/4192497,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637544,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3507554,3214003009/IF/IAY/4192515,07-07-2020,19380,0,0,0,0,0  ,19380,
32007528915,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5565030,3214003009/IF/IAY/4194205,07-07-2020,19659,0,0,0,0,0  ,19659,
32006637491,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4520801,3214003009/IF/IAY/4192428,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637439,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4491001,3214003009/IF/IAY/4192973,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637507,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5461669,3214003009/IF/IAY/4192491,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637426,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4270337,3214003009/IF/IAY/4192942,07-07-2020,19380,0,0,0,0,0  ,19380,
32007403093,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5685048,3214003009/IF/IAY/4629637,25-12-2020,19038,0,0,0,0,0  ,19038,
32006637385,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2885074,3214003009/IF/IAY/4192365,15-06-2020,19380,0,0,0,0,0  ,19380,
32006637403,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4447742,3214003009/IF/IAY/4192563,05-06-2020,19380,0,0,0,0,0  ,19380,
32006637449,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3541516,3214003009/IF/IAY/4193174,05-06-2020,19380,0,0,0,0,0  ,19380,
32006637412,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2919285,3214003009/IF/IAY/4192651,05-06-2020,19380,0,0,0,0,0  ,19380,
32006637361,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3167104,3214003009/IF/IAY/4192288,15-06-2020,19380,0,0,0,0,0  ,19380,
32006637376,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5499528,3214003009/IF/IAY/4192292,05-06-2020,19380,0,0,0,0,0  ,19380,
32006637476,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1105208,3214003009/IF/IAY/4193356,10-08-2020,19380,0,0,0,0,0  ,19380,
32006637569,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4426085,3214003009/IF/IAY/4192536,07-07-2020,19380,0,0,0,0,0  ,19380,
32006605197,Asim Nanda Happa,Construction of Farm Ponds for Individuals,UM Excavation of Asim Nanda  Happa,3214003009/IF/GIS/17340,29-05-2020,361896,2856,2856,0,0,0  ,364752,
32007403113,PMAY-G,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3446730,3214003009/IF/IAY/4694874,05-06-2020,19650,0,0,0,0,0  ,19650,
32006637018,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5720917,3214003009/IF/IAY/4193293,07-07-2020,19380,0,0,0,0,0  ,19380,
32006605204,Satyaban Mahato Happa,Construction of Farm Ponds for Individuals,Um Excavation of Satyaban Mahato,3214003009/IF/321002041093161,04-03-2020,232152,4948,2448,0,2500,0  ,237100,
32006582693,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4190689,3214003009/IF/IAY/4193038,05-06-2020,19380,0,0,0,0,0  ,19380,
32006637352,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4457258,3214003009/IF/IAY/4193308,07-07-2020,16320,0,0,0,0,0  ,16320,
32006637327,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4443678,3214003009/IF/IAY/4193117,05-06-2020,19380,0,0,0,0,0  ,19380,
32006582694,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4191609,3214003009/IF/IAY/4193095,05-06-2020,19380,0,0,0,0,0  ,19380,
32006582689,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5565005,3214003009/IF/IAY/4192898,07-07-2020,19380,0,0,0,0,0  ,19380,
32006637262,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5431567,3214003009/IF/IAY/4192533,07-07-2020,19380,0,0,0,0,0  ,19380,
32006582688,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5072994,3214003009/IF/IAY/4192570,05-06-2020,19380,0,0,0,0,0  ,19380,
32006582683,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3201339,3214003009/IF/IAY/4194658,15-06-2020,19380,0,0,0,0,0  ,19380,
32006582680,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3996126,3214003009/IF/IAY/4193282,15-06-2020,19380,0,0,0,0,0  ,19380,
32006582678,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4488279,3214003009/IF/IAY/4193269,07-07-2020,19380,0,0,0,0,0  ,19380,
32006582674,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3316824,3214003009/IF/IAY/4193089,05-06-2020,19380,0,0,0,0,0  ,19380,
32006582669,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4522858,3214003009/IF/IAY/4193043,15-06-2020,19380,0,0,0,0,0  ,19380,
32006582687,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5688416,3214003009/IF/IAY/4192424,05-06-2020,19380,0,0,0,0,0  ,19380,
32006582665,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5265207,3214003009/IF/IAY/4192923,15-06-2020,19380,0,0,0,0,0  ,19380,
32006582696,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1603039,3214003009/IF/IAY/4193434,15-06-2020,19380,0,0,0,0,0  ,19380,
32006582655,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5517495,3214003009/IF/IAY/4192605,15-06-2020,19380,0,0,0,0,0  ,19380,
32006582643,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1165295,3214003009/IF/IAY/4192313,07-07-2020,19380,0,0,0,0,0  ,19380,
32006582698,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4092567,3214003009/IF/IAY/4193609,05-06-2020,19380,0,0,0,0,0  ,19380,
32006582640,PMAY,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5524871,3214003009/IF/IAY/4192303,15-06-2020,19380,0,0,0,0,0  ,19380,
