assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32005520715,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4704570,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4704570,3213010005/IF/IAY/3224256,18-11-2019,18145,0,0,0,0  ,18145,
32005521669,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4682620,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4682620,3213010005/IF/IAY/3224276,13-11-2019,18145,0,0,0,0  ,18145,
32005520703,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4694894,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4694894,3213010005/IF/IAY/3224255,13-11-2019,18145,0,0,0,0  ,18145,
32005520690,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4659502,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4659502,3213010005/IF/IAY/3224252,18-11-2019,18145,0,0,0,0  ,18145,
32005520677,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3262977,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3262977,3213010005/IF/IAY/3224249,13-11-2019,18145,0,0,0,0  ,18145,
32005520659,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3580665,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3580665,3213010005/IF/IAY/3224246,11-11-2019,18145,0,0,0,0  ,18145,
32005520629,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4682316,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4682316,3213010005/IF/IAY/3224245,13-11-2019,18145,0,0,0,0  ,18145,
32005520578,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1007778,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1007778,3213010005/IF/IAY/3158347,11-11-2019,18145,0,0,0,0  ,18145,
32005520611,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4682586,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4682586,3213010005/IF/IAY/3224243,11-11-2019,18145,0,0,0,0  ,18145,
32005521717,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4882141,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4882141,3213010005/IF/IAY/3270159,18-11-2019,18145,0,0,0,0  ,18145,
32005520402,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4624999,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4624999,3213010005/IF/IAY/3158344,11-11-2019,18145,0,0,0,0  ,18145,
32006138363,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5707012,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5707012,3213010005/IF/IAY/3158352,03-11-2019,18145,0,0,0,0  ,18145,
32005520392,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4850359,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4850359,3213010005/IF/IAY/3158341,11-11-2019,18145,0,0,0,0  ,18145,
32005518823,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2514961,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2514961,3213010005/IF/IAY/3158334,09-11-2019,18145,0,0,0,0  ,18145,
32005518890,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5359421,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5359421,3213010005/IF/IAY/3158340,01-11-2019,18145,0,0,0,0  ,18145,
32005518847,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5756988,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5756988,3213010005/IF/IAY/3158336,04-11-2019,18145,0,0,0,0  ,18145,
32005518786,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4646019,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4646019,3213010005/IF/IAY/3158332,11-11-2019,18145,0,0,0,0  ,18145,
32005515988,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3336173,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3336173,3213010005/IF/IAY/3158328,03-11-2019,18145,0,0,0,0  ,18145,
32005515979,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4186190,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4186190,3213010005/IF/IAY/3158326,31-10-2019,18145,0,0,0,0  ,18145,
32005520422,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5599775,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5599775,3213010005/IF/IAY/3158345,03-11-2019,18145,0,0,0,0  ,18145,
32005515970,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3391951,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3391951,3213010005/IF/IAY/3158323,04-11-2019,18145,0,0,0,0  ,18145,
32005523762,Irrigation Channel at Biur Sansad,Lining of minor Canal for Community,Irrigation Channel at Biur Sansad,3213010005/IC/203030436345,01-06-2018,231888,0,8695,3000,0  ,243583,
32005515974,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4649597,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4649597,3213010005/IF/IAY/3158324,31-10-2019,18145,0,0,0,0  ,18145,
32005515984,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4636899,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4636899,3213010005/IF/IAY/3158327,11-11-2019,18145,0,0,0,0  ,18145,
32005515924,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4719422,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4719422,3213010005/IF/IAY/3158310,11-11-2019,18145,0,0,0,0  ,18145,
32005515929,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3334651,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3334651,3213010005/IF/IAY/3158316,03-11-2019,18145,0,0,0,0  ,18145,
32005515921,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4991907,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4991907,3213010005/IF/IAY/3158308,31-10-2019,18145,0,0,0,0  ,18145,
32005515966,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3335600,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3335600,3213010005/IF/IAY/3158320,01-11-2019,18145,0,0,0,0  ,18145,
32005515915,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1664326,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1664326,3213010005/IF/IAY/3158304,01-11-2019,18145,0,0,0,0  ,18145,
32005515992,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4836410,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4836410,3213010005/IF/IAY/3158330,11-11-2019,18145,0,0,0,0  ,18145,
32005515909,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3261021,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3261021,3213010005/IF/IAY/3158299,03-11-2019,18145,0,0,0,0  ,18145,
32005515899,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5135475,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5135475,3213010005/IF/IAY/2986714,31-10-2019,18145,0,0,0,0  ,18145,
32005515912,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4883968,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4883968,3213010005/IF/IAY/3158300,11-11-2019,18145,0,0,0,0  ,18145,
32005515892,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5418246,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5418246,3213010005/IF/IAY/2986709,31-10-2019,18145,0,0,0,0  ,18145,
32005515905,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5186697,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5186697,3213010005/IF/IAY/2986720,31-10-2019,18145,0,0,0,0  ,18145,
32005515888,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3519673,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3519673,3213010005/IF/IAY/2931361,31-10-2019,18145,0,0,0,0  ,18145,
32005515885,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1555064,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1555064,3213010005/IF/IAY/2931301,31-10-2019,18145,0,0,0,0  ,18145,
32005515895,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5491511,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5491511,3213010005/IF/IAY/2986711,31-10-2019,18145,0,0,0,0  ,18145,
32005515883,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1995806,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1995806,3213010005/IF/IAY/2931135,31-10-2019,18145,0,0,0,0  ,18145,
32005513098,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3801147,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3801147,3213010005/IF/IAY/2931067,31-10-2019,18145,0,0,0,0  ,18145,
32005513088,Repairing and deepening of flood channel water logging under Patit High Sansad,Renovation of sub-minor Canal for Community,Repairing and deepening of flood channel water logging under Patit High Sansad,3213010005/IC/320201060455654,25-11-2019,246970,0,7217,4833,0  ,259020,
32005515884,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3761774,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3761774,3213010005/IF/IAY/2931171,31-10-2019,18145,0,0,0,0  ,18145,
32005513061,Repairing and deepening of flood channel water logging under Naldanga Sansad,Renovation of sub-minor Canal for Community,Repairing and deepening of flood channel water logging under Naldanga Sansad,3213010005/IC/320201060454157,13-11-2019,215643,0,6052,4833,0  ,226528,
32005515887,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2703268,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2703268,3213010005/IF/IAY/2931336,31-10-2019,18145,0,0,0,0  ,18145,
32005513058,Repairing and deepening of flood channel water logging under Betur South Sansad,Renovation of sub-minor Canal for Community,Repairing and deepening of flood channel water logging under Betur South Sansad,3213010005/IC/320201060454153,06-11-2019,225141,0,6560,4833,0  ,236534,
32005499273,Different Irrigation Channels at Betur South Sansad,Renovation of minor Canal for Community,Different Irrigation Channels at Betur South Sansad,3213010005/IC/203030436364,06-06-2018,168426,0,6171,3000,0  ,177597,
32005515902,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5524694,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5524694,3213010005/IF/IAY/2986715,31-10-2019,18145,0,0,0,0  ,18145,
32005498864,Nursary at Betur Chapra Pukur Parh,Nursery Raising,Nursary at Betur Chapra Pukur Parh,3213010005/DP/22012034429436,29-03-2018,95500,0,3381,13375,0  ,112256,
32004836190,Construction of IAY House -IAY REG. NO. WB2394259,IAY Houses,Construction of IAY House -IAY REG. NO. WB2394259,3213010005/IF/IAY/1938488,13-08-2017,17190,0,0,0,0  ,17190,
32005499238,Irrigation Channel at Betur North Sansad,Lining of minor Canal for Community,Irrigation Channel at Betur North Sansad,3213010005/IC/203030436347,01-06-2018,175606,0,6473,3000,0  ,185079,
32005513059,Repairing and deepening of flood channel water logging under Bhutura Sansad,Renovation of sub-minor Canal for Community,Repairing and deepening of flood channel water logging under Bhutura Sansad,3213010005/IC/320201060454154,25-11-2019,305910,0,8637.5,4833,0  ,319380.5,
32004836186,Construction of IAY House -IAY REG. NO. WB1775273,IAY Houses,Construction of IAY House -IAY REG. NO. WB1775273,3213010005/IF/IAY/1892136,26-08-2017,17190,0,0,0,0  ,17190,
32004836187,Construction of IAY House -IAY REG. NO. WB2072637,IAY Houses,Construction of IAY House -IAY REG. NO. WB2072637,3213010005/IF/IAY/1937362,26-08-2017,17190,0,0,0,0  ,17190,
32004836185,Construction of IAY House -IAY REG. NO. WB1599018,IAY Houses,Construction of IAY House -IAY REG. NO. WB1599018,3213010005/IF/IAY/1491819,26-08-2017,17190,0,0,0,0  ,17190,
32004836184,Construction of IAY House -IAY REG. NO. WB1554455,IAY Houses,Construction of IAY House -IAY REG. NO. WB1554455,3213010005/IF/IAY/1906365,13-08-2017,17190,0,0,0,0  ,17190,
32004836183,Construction of IAY House -IAY REG. NO. WB1019306,IAY Houses,Construction of IAY House -IAY REG. NO. WB1019306,3213010005/IF/IAY/1902024,26-08-2017,17190,0,0,0,0  ,17190,
32004836189,Construction of IAY House -IAY REG. NO. WB2393905,IAY Houses,Construction of IAY House -IAY REG. NO. WB2393905,3213010005/IF/IAY/1475301,26-08-2017,17190,0,0,0,0  ,17190,
32004792048,Concrete Road from Patit Main Road to Ranisayer Kaltala,Constr of Cement Concrete Roads for Comm,Concrete Road from Patit Main Road to Ranisayer Kaltala,3213010005/RC/320201060446378,08-02-2019,29987,27695,0,347919.4234,0  ,405601.4234,
32004768169,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4126541,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4126541,3213010005/IF/IAY/2279252,25-03-2018,18145,0,0,0,0  ,18145,
32004834615,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2110947,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2110947,3213010005/IF/IAY/2051408,26-08-2017,18145,0,0,0,0  ,18145,
32005523798,Irrigation Channel at Telur Upper Primary Sansad,Renovation of minor Canal for Community,Irrigation Channel at Telur Upper Primary Sansad,3213010005/IC/203030436349,06-06-2018,253395,0,9502,3000,0  ,265897,
32005521673,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4672665,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4672665,3213010005/IF/IAY/3224280,13-11-2019,18145,0,0,0,0  ,18145,
32004593089,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2309997,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2309997,3213010005/IF/IAY/2407092,27-06-2018,18145,0,0,0,0  ,18145,
32004593087,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2528592,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2528592,3213010005/IF/IAY/2407088,27-06-2018,18145,0,0,0,0  ,18145,
32004593093,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4116778,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4116778,3213010005/IF/IAY/2437423,25-03-2018,18145,0,0,0,0  ,18145,
32004593086,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3028846,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3028846,3213010005/IF/IAY/2407086,22-06-2018,18145,0,0,0,0  ,18145,
32004593083,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5352685,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5352685,3213010005/IF/IAY/2388825,25-03-2018,18145,0,0,0,0  ,18145,
32004593091,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1751963,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1751963,3213010005/IF/IAY/2407097,27-06-2018,18145,0,0,0,0  ,18145,
32004593085,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1729801,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1729801,3213010005/IF/IAY/2407084,22-06-2018,18145,0,0,0,0  ,18145,
32004593066,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1934158,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1934158,3213010005/IF/IAY/2378252,23-01-2018,18145,0,0,0,0  ,18145,
32004602371,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1656028,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1656028,3213010005/IF/IAY/2270714,23-01-2018,18145,0,0,0,0  ,18145,
32004593062,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1981125,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1981125,3213010005/IF/IAY/2378233,23-01-2018,18145,0,0,0,0  ,18145,
32004593048,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4217360,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4217360,3213010005/IF/IAY/2279406,25-03-2018,18145,0,0,0,0  ,18145,
32004593055,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2825911,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2825911,3213010005/IF/IAY/2407090,22-06-2018,18145,0,0,0,0  ,18145,
32004593045,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2090066,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2090066,3213010005/IF/IAY/2272314,23-01-2018,18145,0,0,0,0  ,18145,
32004593042,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1456695,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1456695,3213010005/IF/IAY/2270140,23-01-2018,18145,0,0,0,0  ,18145,
32004593053,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1456737,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1456737,3213010005/IF/IAY/2407083,22-06-2018,18145,0,0,0,0  ,18145,
32004593036,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2271610,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2271610,3213010005/IF/IAY/2461972,22-06-2018,18145,0,0,0,0  ,18145,
32004593034,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5412279,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5412279,3213010005/IF/IAY/2437424,25-03-2018,18145,0,0,0,0  ,18145,
32004593040,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3333764,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3333764,3213010005/IF/IAY/2407085,22-06-2018,18145,0,0,0,0  ,18145,
32004593039,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1656034,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1656034,3213010005/IF/IAY/2270715,23-01-2018,18145,0,0,0,0  ,18145,
32004593025,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2319102,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2319102,3213010005/IF/IAY/2407096,22-06-2018,18145,0,0,0,0  ,18145,
32004592989,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5245141,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5245141,3213010005/IF/IAY/2280913,25-03-2018,18145,0,0,0,0  ,18145,
32004520908,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4470191,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4470191,3213010005/IF/IAY/2279737,25-03-2018,18145,0,0,0,0  ,18145,
32004593031,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3819494,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3819494,3213010005/IF/IAY/2423181,25-03-2018,18145,0,0,0,0  ,18145,
32004520907,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4117061,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4117061,3213010005/IF/IAY/2279665,25-03-2018,18145,0,0,0,0  ,18145,
32004520906,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB4116807,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4116807,3213010005/IF/IAY/2279225,25-03-2018,18145,0,0,0,0  ,18145,
32004593082,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB5107143,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5107143,3213010005/IF/IAY/2388675,25-03-2018,18145,0,0,0,0  ,18145,
32004624834,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1775230,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1775230,3213010005/IF/IAY/2271033,23-01-2018,18145,0,0,0,0  ,18145,
32004593016,32Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2262920,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2262920,3213010005/IF/IAY/2407091,27-06-2018,18145,0,0,0,0  ,18145,
32004520904,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3891034,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3891034,3213010005/IF/IAY/2278850,23-01-2018,18145,0,0,0,0  ,18145,
32004520899,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2656229,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2656229,3213010005/IF/IAY/2275187,23-01-2018,18145,0,0,0,0  ,18145,
32004520887,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2309740,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2309740,3213010005/IF/IAY/2273560,23-01-2018,18145,0,0,0,0  ,18145,
32005513065,Repairing and deepening of flood channel water logging under Telur Upper Pry Sansad,Renovation of sub-minor Canal for Community,Repairing and deepening of flood channel water logging under Telur Upper Pry Sansad,3213010005/IC/320201060454158,09-11-2019,340553,0,10043,4833,0  ,355429,
32004520893,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2460690,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2460690,3213010005/IF/IAY/2274168,23-01-2018,18145,0,0,0,0  ,18145,
32004520883,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2148599,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2148599,3213010005/IF/IAY/2272573,23-01-2018,18145,0,0,0,0  ,18145,
32004520882,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2135025,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2135025,3213010005/IF/IAY/2272483,23-01-2018,18145,0,0,0,0  ,18145,
32004520900,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2852731,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2852731,3213010005/IF/IAY/2275521,23-01-2018,18145,0,0,0,0  ,18145,
32004520880,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2135133,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2135133,3213010005/IF/IAY/2272070,23-01-2018,18145,0,0,0,0  ,18145,
32004520879,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2016490,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2016490,3213010005/IF/IAY/2272001,23-01-2018,18145,0,0,0,0  ,18145,
32005515933,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2276680,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2276680,3213010005/IF/IAY/3158317,03-11-2019,18145,0,0,0,0  ,18145,
32004520877,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1981155,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1981155,3213010005/IF/IAY/2271802,23-01-2018,18145,0,0,0,0  ,18145,
32004520885,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB2274704,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2274704,3213010005/IF/IAY/2273315,23-01-2018,18145,0,0,0,0  ,18145,
32004520872,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1906114,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1906114,3213010005/IF/IAY/2271447,23-01-2018,18145,0,0,0,0  ,18145,
32004520874,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1927463,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1927463,3213010005/IF/IAY/2271519,23-01-2018,18145,0,0,0,0  ,18145,
32004520870,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1904143,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1904143,3213010005/IF/IAY/2271440,23-01-2018,18145,0,0,0,0  ,18145,
32004520869,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB1903556,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1903556,3213010005/IF/IAY/2271438,23-01-2018,18145,0,0,0,0  ,18145,
32004520903,Construction of PMAY-G House for Individuals -PMAY-G REG. NO. WB3756344,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3756344,3213010005/IF/IAY/2278455,23-01-2018,18145,0,0,0,0  ,18145,
