scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201009008/IF/IAY/4117474,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3424911 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117451,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5057767 ,19170,0,17106,0,24-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/3243890,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5363132 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117445,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2535824 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117442,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3498316 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117440,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2763557 ,19170,0,17106,0,24-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/4117435,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4943720 ,19170,0,17106,0,10-07-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/4117450,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2679372 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243880,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4844386 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117471,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2576253 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243862,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4841311 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243876,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5008112 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117438,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5216685 ,19170,0,17106,0,26-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/3243889,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4929290 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117447,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2787519 ,19170,0,17106,0,24-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/3243829,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3882163 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243826,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4557007 ,18360,0,17411,0,26-11-2019,17411,0,0,0,0  ,17411,
3201009008/IF/IAY/4117437,28-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2739911 ,19170,0,18990,0,10-06-2020,18990,0,0,0,0  ,18990,
3201009008/IF/IAY/3243835,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5295772 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243803,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4756981 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243796,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2260190 ,18360,0,17788,0,06-12-2019,17788,0,0,0,0  ,17788,
3201009008/IF/IAY/4117432,27-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4380807 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117536,27-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2562771 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3243815,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5347749 ,18360,0,17502,0,26-11-2019,17502,0,0,0,0  ,17502,
3201009008/IF/IAY/4117428,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4831463 ,19170,0,18990,0,26-06-2020,18990,0,0,0,0  ,18990,
3201009008/IF/IAY/4117427,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2558786 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117426,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3419121 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243852,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4368770 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117418,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4487203 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117413,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3820494 ,19170,0,18864,0,30-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117412,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4594885 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117425,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2807103 ,19170,0,17106,0,04-08-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/4117409,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3098832 ,19170,0,18864,0,26-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117449,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3870814 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117421,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4902525 ,19170,0,18864,0,10-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117398,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5278317 ,19170,0,17106,0,26-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/3243793,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3823915 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117385,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2942943 ,19170,0,18864,0,10-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117434,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2594080 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117373,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3428020 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117378,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4745957 ,19170,0,17106,0,06-07-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/4117379,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4806329 ,19170,0,17106,0,24-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/4117371,20-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3341637 ,19170,0,19044,0,10-06-2020,19044,0,0,0,0  ,19044,
3201009008/IF/IAY/3243802,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3727168 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117367,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3480600 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117363,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4902465 ,19170,0,18864,0,10-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117410,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2584542 ,19170,0,18864,0,10-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117370,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2562522 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117366,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4916665 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/3243787,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2296410 ,18360,0,17632,0,06-12-2019,17632,0,0,0,0  ,17632,
3201009008/IF/IAY/4117361,17-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3419303 ,18360,0,18777,0,10-06-2020,18777,0,0,0,0  ,18777,
3201009008/IF/IAY/4117357,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4496863 ,19170,0,18864,0,30-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117353,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4923977 ,19170,0,18810,0,06-07-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117405,17-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3625984 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117356,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3475581 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117380,08-11-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2502681 ,18360,0,18564,0,10-06-2020,18564,0,0,0,0  ,18564,
3201009008/IF/IAY/3243812,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2633915 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243781,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5325156 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243773,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2353271 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243785,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4683191 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243769,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3489425 ,18360,0,17476,0,26-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117350,27-10-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2789889 ,19170,0,18819,0,24-06-2020,18819,0,0,0,0  ,18819,
3201009008/IF/IAY/3243761,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5344519 ,18360,0,17463,0,26-11-2019,17463,0,0,0,0  ,17463,
3201009008/IF/IAY/3243744,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5350698 ,18360,0,17619,0,26-11-2019,17619,0,0,0,0  ,17619,
3201009008/IF/IAY/3243727,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2587491 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243772,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4922526 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/3243690,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4034337 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243685,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3834028 ,18360,0,17437,0,28-11-2019,17437,0,0,0,0  ,17437,
3201009008/WC/704010342095,18-06-2018,"Excavation of Farm Pond on the Land of Sanjoy Biswas, Sukanta Biswas & Subhankar Biswas at Madhyam H ",96120,8020,79040,7400,18-01-2018,79040,0,5400,2000,0  ,86440,
3201009008/IF/IAY/3243710,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5054755 ,18360,0,17437,0,28-11-2019,17437,0,0,0,0  ,17437,
3201009008/WC/704010337784,17-01-2019,Excavation of farm pond on the land of Chintaharan Biswas at Uttar Hatishala ,103320,8560,83090,7400,20-11-2017,83090,0,5400,2000,0  ,90490,
3201009008/IF/IAY/3243714,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5330605 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/WC/704010332555,18-06-2018,Excavation of Farm pond on the Land of Milan Mondal at Moilka ,168120,12340,156018,12260,23-05-2017,156018,0,10260,2000,0  ,168278,
3201009008/WC/704010332554,17-01-2019,Excavation of Farm pond on the Land of Jagadish Debnath at Moilka ,166320,12340,84259,7400,23-05-2017,84259,0,5400,2000,0  ,91659,
3201009008/WC/704010335453,18-06-2018,Excavation of Farm Pond of Mahitosh Biswas at Madhyam Hatishala ,268560,18550,225500,16850,29-06-2017,225500,0,14850,2000,0  ,242350,
3201009008/IF/IAY/4117352,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2535847 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243765,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4683076 ,18360,0,17476,0,28-11-2019,17476,0,0,0,0  ,17476,
3201009008/IF/IAY/4117342,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2886434 ,19170,0,17106,0,26-06-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/4117344,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3759719 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117343,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4236293 ,19170,0,18864,0,26-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117345,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3464337 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117336,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2739456 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117358,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2712636 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117332,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2582788 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117331,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4849502 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117335,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2533398 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117327,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4950628 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117326,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4956973 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117333,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3768090 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117328,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2739633 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117338,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2938797 ,19170,0,17106,0,06-07-2020,17106,0,0,0,0  ,17106,
3201009008/IF/IAY/3243666,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2815006 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243661,04-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5295896 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243653,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3837764 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243650,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4952328 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243637,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4331594 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243629,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4943330 ,18360,0,17437,0,28-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/4117337,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3870607 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243622,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5655357 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/962969,20-05-2019,Construction of IAY House -IAY REG. NO. WB1645469 ,15840,0,13896,0,20-01-2017,13896,0,0,0,0  ,13896,
3201009008/IF/IAY/3243639,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2292831 ,18360,0,17437,0,06-12-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/3243678,06-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5231783 ,18360,0,17463,0,26-11-2019,17463,0,0,0,0  ,17463,
3201009008/IF/IAY/3243636,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3807268 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/4117354,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4953997 ,19170,0,18810,0,06-07-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/962602,20-05-2019,Construction of IAY House -IAY REG. NO. WB1623266 ,15840,0,13896,0,12-01-2017,13896,0,0,0,0  ,13896,
3201009008/IF/IAY/956216,22-05-2019,Construction of IAY House -IAY REG. NO. WB1307100 ,15840,0,13896,0,12-01-2017,13896,0,0,0,0  ,13896,
3201009008/IF/IAY/956083,20-05-2019,Construction of IAY House -IAY REG. NO. WB1303372 ,15840,0,9624,0,12-01-2017,9624,0,0,0,0  ,9624,
3201009008/IF/IAY/948353,20-05-2019,Construction of IAY House -IAY REG. NO. WB1045731 ,15840,0,13896,0,12-01-2017,13896,0,0,0,0  ,13896,
3201009008/IF/IAY/2427866,20-05-2019,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1900266 ,17190,0,16999,0,21-02-2018,16999,0,0,0,0  ,16999,
3201009008/IF/IAY/2351708,20-05-2019,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3810441 ,17190,0,17190,0,21-02-2018,17190,0,0,0,0  ,17190,
3201009008/IF/IAY/4117347,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3775937 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/WC/704010331461,18-06-2018,Excavation of Farm pond on the Land of Ananta Biswas ,138960,10720,125132,10370,08-05-2017,125132,0,8370,2000,0  ,135502,
3201009008/WC/704010322725,18-06-2018,Excavation of Farm Pond on the L/O Nimai Debnath  at Modokpara. ,62640,6130,54471,5780,10-04-2017,54471,0,3780,2000,0  ,60251,
3201009008/WC/704010322713,16-06-2018,Excavation of Farm Pond on the L/O Sukumar Debnath  at Modokpara. ,234720,16390,203872,15040,10-04-2017,203872,0,13040,2000,0  ,218912,
3201009008/WC/704010331462,18-06-2018,Excavation of Farm pond on the Land of Nitish Hatishala ,325080,21790,284019,21170,08-05-2017,284019,0,19170,2000,0  ,305189,
3201009008/IF/IAY/4117359,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1709255 ,19170,0,18810,0,24-06-2020,18810,0,0,0,0  ,18810,
3201009008/RS/34041066418,18-06-2018,Excavation of compost Pit on the L/O Laxmi Durlav  at Modokpara. ,900,0,640,0,17-10-2017,640,0,0,0,0  ,640,
3201009008/WC/704010322626,18-06-2018,Excavation of Farm Pond on the L/O Sukumar Garai  at Modokpara. ,194040,13960,182577,13070,10-04-2017,182577,0,11070,2000,0  ,195647,
3201009008/RS/34041066413,18-06-2018,Excavation of compost Pit on the L/O Nishith Pal  at Modokpara. ,900,0,320,0,17-10-2017,320,0,0,0,0  ,320,
3201009008/IF/IAY/956332,20-05-2019,Construction of IAY House -IAY REG. NO. WB1310782 ,15840,0,13896,0,20-01-2017,13896,0,0,0,0  ,13896,
3201009008/RS/34041064679,18-06-2018,Excavation of compost Pit on the  L/O Subal Durlav at Modokpara. ,900,3000,640,2000,17-10-2017,640,0,0,2000,0  ,2640,
3201009008/RS/34041064678,18-06-2018,Excavation of compost Pit on the  L/O Ambarish Debnath at Modokpara. ,900,0,640,0,17-10-2017,640,0,0,0,0  ,640,
3201009008/RS/34041066409,18-06-2018,Excavation of compost Pit on the L/O Dilip Biswas at Modokpara. ,900,0,480,0,17-10-2017,480,0,0,0,0  ,480,
3201009008/RS/34041066410,18-06-2018,Excavation of compost Pit on the L/O Haran Sardar  at Modokpara. ,900,0,480,0,26-10-2017,480,0,0,0,0  ,480,
3201009008/RS/34041064670,18-06-2018,Excavation of compost Pit on the  L/O Tapan Debnath at Modokpara. ,900,0,640,0,17-10-2017,640,0,0,0,0  ,640,
3201009008/IF/IAY/4117325,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3388451 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117323,30-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4370638 ,19170,0,18864,0,26-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117320,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2779500 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/RS/34041064674,18-06-2018,Excavation of compost Pit on the L/O Nimai Biswas at Modokpara. ,900,0,640,0,17-10-2017,640,0,0,0,0  ,640,
3201009008/RS/34041064677,18-06-2018,Excavation of compost Pit on the L/O Probhas Debnath at Modokpara. ,900,0,480,0,17-10-2017,480,0,0,0,0  ,480,
3201009008/IF/IAY/4117318,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4270591 ,19170,0,18864,0,06-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117314,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3794921 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117313,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3433364 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117309,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4556690 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117308,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2534408 ,19170,0,18864,0,10-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117317,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4929573 ,19170,0,18864,0,10-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/4117307,22-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3066209 ,19170,0,18810,0,26-06-2020,18810,0,0,0,0  ,18810,
3201009008/IF/IAY/4117301,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5203439 ,19170,0,18864,0,10-07-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/961597,22-05-2019,Construction of IAY House -IAY REG. NO. WB1569682 ,15840,0,13896,0,20-01-2017,13896,0,0,0,0  ,13896,
3201009008/IF/IAY/4117298,28-06-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2803993 ,19170,0,18864,0,30-06-2020,18864,0,0,0,0  ,18864,
3201009008/IF/IAY/3243609,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2882218 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/962674,20-05-2019,Construction of IAY House -IAY REG. NO. WB1627879 ,15840,0,13896,0,28-01-2017,13896,0,0,0,0  ,13896,
3201009008/IF/IAY/2351660,20-05-2019,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3769592 ,17190,0,17190,0,21-02-2018,17190,0,0,0,0  ,17190,
3201009008/IF/IAY/3243589,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4991726 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/2351659,20-05-2019,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3769512 ,17190,0,17190,0,21-02-2018,17190,0,0,0,0  ,17190,
3201009008/IF/IAY/2351700,20-05-2019,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3803359 ,17190,0,17190,0,21-02-2018,17190,0,0,0,0  ,17190,
3201009008/IF/IAY/3243620,03-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5505859 ,18360,0,17437,0,26-11-2019,17437,0,0,0,0  ,17437,
3201009008/IF/IAY/2351643,22-05-2019,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3753372 ,17190,0,17190,0,21-02-2018,17190,0,0,0,0  ,17190,
3201009008/IF/IAY/962882,22-05-2019,Construction of IAY House -IAY REG. NO. WB1641122 ,15840,0,13896,0,20-01-2017,13896,0,0,0,0  ,13896,
