scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3216014001/IF/IAY/2192215,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1545436 ,20-10-2018,17190,0,16426,0,05-02-2018,16426,0,0,0,0  ,16426,
3216014001/IF/IAY/2212638,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3451117 ,30-03-2020,17190,0,15280,0,07-03-2018,15280,0,0,0,0  ,15280,
3216014001/IF/IAY/2191116,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1191972 ,20-10-2018,17190,0,16426,0,21-03-2018,16426,0,0,0,0  ,16426,
3216014001/IF/IAY/1882097,Construction of IAY House -IAY REG. NO. WB4786064 ,13-04-2018,16200,0,15410,0,06-07-2017,15410,0,0,0,0  ,15410,
3216014001/IF/321002040842454,GITANJALI HOUSE OF MADHAI MONDAL AT SANSAD-X ,13-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002040842452,GITANJALI HOUSE OF RAJU NASKAR AT SANSAD-VI ,13-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002040842362,GITANJALI HOUSE OF PRADIP MONDAL AT SANSAD-III ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540388,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3069093 ,12-02-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2540313,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4961104 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/2192619,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1531838 ,20-10-2018,17190,0,16426,0,07-03-2018,16426,0,0,0,0  ,16426,
3216014001/IF/321002040842354,GITANJALI HOUSE OF FARIDUL ISLAM MOLLA AT SANSAD-IX ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/IAY/1930098,Construction of IAY House -IAY REG. NO. WB1512931 ,13-02-2019,16200,0,16426,0,01-04-2017,16426,0,0,0,0  ,16426,
3216014001/DP/22012034357985,Plantation cum Environmental Cleaning at Khanberia Health Sub-Centre NearMolemgermath Under A1/X ,22-04-2020,34277,5615,16920,0,18-04-2017,16920,0,0,0,0  ,16920,
3216014001/DP/22012034369366,Plantation cum Environmental Cleaning at Khanberia Kartick Bar F.P School Sansad no-XI ,22-04-2020,34277,5615,3240,0,02-05-2017,3240,0,0,0,0  ,3240,
3216014001/IF/321002040842361,GITANJALI HOUSE OF SANJAY SARDAR AT SANSAD-II ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/DP/22012034357973,Plantation cum Environmental Cleaning at Ganneygangadharpur Health Sub-CentreNear Amarkanan A1/III ,22-04-2020,34277,5615,16560,0,18-04-2017,16560,0,0,0,0  ,16560,
3216014001/DP/22012034357957,Plantation cum Environmental Cleaning at Ashuti Mollapara SSK Under Ashuti-I GP at Sansad No:A1/VIII ,22-04-2020,34277,5615,16920,0,18-04-2017,16920,0,0,0,0  ,16920,
3216014001/DP/22012034357950,Plantation cum Environmental Cleaning at South Ashuti F.P. School (Kalitala) Under Ashuti-I GP A1/V ,22-04-2020,34277,5615,33840,0,18-04-2017,33840,0,0,0,0  ,33840,
3216014001/IF/IAY/2214808,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5188219 ,30-03-2020,17190,0,12033,0,07-03-2018,12033,0,0,0,0  ,12033,
3216014001/DP/22012034369372,Plantation cum Environmental Cleaning at Khanberia F.P School Under Ashuti -I G.P Sasand no-X ,22-04-2020,34277,5615,30600,0,02-05-2017,30600,0,0,0,0  ,30600,
3216014001/DP/22012034357930,Plantation cum Environmental Cleaning  at Ganneygangadharpur F.P. School(Malipara) Sansad:A1/IV ,22-04-2020,34277,5615,33840,0,18-04-2017,33840,0,0,0,0  ,33840,
3216014001/DP/22012034357924,Plantation cum Environmental Cleaning  at Chakchatta Sashibhusan H.S & Primary School ,22-04-2020,34277,5615,33840,0,18-04-2017,33840,0,0,0,0  ,33840,
3216014001/DP/22012034357896,Plantation cum Environmental Cleaning at Tentulberia Khanberia F.P. School at Sansad No:A1/XII ,22-04-2020,34277,5615,34200,0,18-04-2017,34200,0,0,0,0  ,34200,
3216014001/IF/IAY/1887350,Construction of IAY House -IAY REG. NO. WB5675683 ,25-06-2020,16200,0,14598,0,09-09-2017,14598,0,0,0,0  ,14598,
3216014001/IF/IAY/1885667,Construction of IAY House -IAY REG. NO. WB5058025 ,25-06-2020,16200,0,15410,0,09-09-2017,15410,0,0,0,0  ,15410,
3216014001/IF/IAY/1885703,Construction of IAY House -IAY REG. NO. WB3567278 ,25-06-2020,16200,0,12960,0,09-09-2017,12960,0,0,0,0  ,12960,
3216014001/DP/22012034357967,Plantation cum Environmental Cleaning at Ashuti Sardarpara SSK Under Ashuti-I GP at Sansad No:-A1/I ,22-04-2020,34277,5615,15480,0,18-04-2017,15480,0,0,0,0  ,15480,
3216014001/DP/22012034357917,Plantation cum Environmental Cleaning at Khanberia Krishnarampur F.P. School  at Sansad No:A1/X ,22-04-2020,34277,5615,34200,0,18-04-2017,34200,0,0,0,0  ,34200,
3216014001/IF/22012034661227,Orchard Plantation of Beneficiary –SHAILEN NASKAR at Sansad No-X ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/DP/22012034357938,Plantation cum Environmental Cleaning at Ashuti Abaitanik Prathamik Vidyalaya & Ashuti Netaji H.S.  ,22-04-2020,34277,5615,33840,0,18-04-2017,33840,0,0,0,0  ,33840,
3216014001/IF/22012034659635,Orchard Plantation of Beneficiary- RABIN NASKAR  at Sansad No-VI ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034659632,Orchard Plantation of Beneficiary- SHAKUNTALA NASKAR  at Sansad No-VI ,22-04-2020,12606,3369,11460,0,27-06-2018,11460,0,0,0,0  ,11460,
3216014001/IF/22012034659624,Orchard Plantation of Beneficiary-SAMIR NASKAR  at Sansad No-VI ,22-04-2020,12606,3369,11460,0,27-06-2018,11460,0,0,0,0  ,11460,
3216014001/IF/321002041151502,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Angura Bibi at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151499,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Shajamal Laskar at sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2540277,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2402633 ,01-01-2020,17190,0,17190,0,08-09-2019,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151496,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Dhrubo Bar atv Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2540435,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3693903 ,01-01-2020,17190,0,15280,0,08-09-2019,15280,0,0,0,0  ,15280,
3216014001/IF/321002041151497,Reconstruction of House under SDRF post AMPHAN of beneficiary Sudip Naskar at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151492,Reconstruction of House under SDRF post AMPHAN of beneficiary Rekha Singh at sansad III ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151486,Reconstruction of House under SDRF post AMPHAN of beneficiary Bharat Bagani at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151489,Reconstruction of House under SDRF post AMPHAN of beneficiary Ajay Bagani at sansad III ,09-08-2021,18360,0,15300,0,16-06-2020,15300,0,0,0,0  ,15300,
3216014001/IF/321002041151480,Reconstruction of House under SDRF post AMPHAN of beneficiary Karttik Das at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151483,Reconstruction of House under SDRF post AMPHAN of beneficiary Gostha Chandra Adhikary at sansad III ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151471,Reconstruction of House under SDRF post AMPHAN of beneficiary Hafiza Bibi at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/DP/22012034357980,Plantation cum Environmental Cleaning at Ashuti Health Sub-Centre Near Sasantala A1/I ,22-04-2020,34277,5615,16560,0,18-04-2017,16560,0,0,0,0  ,16560,
3216014001/IF/321002041151467,Reconstruction of House under SDRF post AMPHAN of beneficiary Jahura Bibi at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151494,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Taslima Bibi at Sansad XII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/IAY/2211969,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3462278 ,30-03-2020,17190,0,12033,0,05-02-2018,12033,0,0,0,0  ,12033,
3216014001/IF/321002040912613,Gitanjali house of DALI SAHA AT SANSAD-VIII ,30-03-2020,17190,0,17190,0,15-11-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002040912609,Gitanjali house of  SHYAMAL MONDAL AT SANSAD-III ,30-03-2020,17190,0,12797,0,15-11-2018,12797,0,0,0,0  ,12797,
3216014001/IF/321002040912604,Gitanjali house of  PUSHPA SARDAR AT SANSAD-I ,30-03-2020,17190,0,12797,0,15-11-2018,12797,0,0,0,0  ,12797,
3216014001/IF/22012034661233,Orchard Plantation of Beneficiary – PRABIR MONDAL at Sansad No-X ,30-05-2020,12606,3369,10505,0,27-06-2018,10505,0,0,0,0  ,10505,
3216014001/IF/321002040910939,Gitanjali House of NEMAI SARDAR at Sansad-V ,30-03-2020,17190,0,12797,0,15-11-2018,12797,0,0,0,0  ,12797,
3216014001/IF/321002040842450,GITANJALI HOUSE OF CHAMPA NASKAR AT SANSAD-V ,30-03-2020,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151457,Reconstruction of House under SDRF post AMPHAN of beneficiary Swapan Naskar at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002040912602,Gitanjali house of  BIKRAM NASKAR AT SANSAD-VIII ,30-03-2020,17190,0,12797,0,15-11-2018,12797,0,0,0,0  ,12797,
3216014001/IF/321002041151476,Reconstruction of House under SDRF post AMPHAN of beneficiary Munaf Molla at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002040842447,GITANJALI HOUSE OF DIPANKAR SAHA AT SANSAD-II ,30-03-2020,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002040842350,GITANJALI HOUSE OF NAMITA NASKAR AT SANSAD-V ,12-10-2018,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/321002041151463,Reconstruction of House under SDRF post AMPHAN of beneficiary Sonali Naskar at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002040842356,GITANJALI HOUSE OF SHYAMALI SARDAR AT SANSAD-VI ,30-03-2020,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/22012034661186,Orchard Plantation of Beneficiary – SEKH MANOWAR at Sansad No-X ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659702,Orchard Plantation of Beneficiary- KALIPADA MONDAL at Sansad No-VII ,22-04-2020,12606,3369,8595,0,27-06-2018,8595,0,0,0,0  ,8595,
3216014001/IF/321002040842348,GITANJALI HOUSE OF MAZAMEL SAPUI AT SANSAD-IX ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/DP/22012034459931,PLANTATION CUM ENVIRONMENTAL CLEANING AT CHAKCHATTA SASHIBHUSAN F.P SCHOOL AT SANSAD NO-AI/II  ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/IF/321002040842352,GITANJALI HOUSE OF RUMA MONDAL AT SANSAD-V ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/DP/22012034432828,PLANTATION CUM ENVIRONMENTAL CLEANING AT GANNEY GANGADHARPUR HEALTH SUB-CENTRE NEAR AMAR KANAN ,13-02-2019,34380,0,33043,0,07-06-2018,33043,0,0,0,0  ,33043,
3216014001/DP/22012034432832,PLANTATION CUM ENVIRONMENTAL CLEANING AT ASHUTI HEALTH SUB-CENTRE NEAR SASANTALA AT SANSAD NO-AI/I ,13-02-2019,34380,0,30560,0,07-06-2018,30560,0,0,0,0  ,30560,
3216014001/DP/22012034432819,PLANTATION CUM ENVIRONMENTAL CLEANING AT KHANBERIA F.P. SCHOOL AT SANSAD NO-AI/X ,13-02-2019,34380,0,30560,0,07-06-2018,30560,0,0,0,0  ,30560,
3216014001/DP/22012034432809,PLANTATION CUM ENVIRONMENTAL CLEANING AT TENTULBERIA KHANBERIA F.P. SCHOOL AT SANSAD NO-AI/XII ,13-02-2019,34380,0,32279,0,07-06-2018,32279,0,0,0,0  ,32279,
3216014001/DP/22012034432801,PLANTATION CUM ENVIRONMENTAL CLEANING AT KHANBERIA KRISHNARAMPUR F.P. SCHOOL AT SANSAD NO-AI/X ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/DP/22012034432812,PLANTATION CUM ENVIRONMENTAL CLEANING AT SOUTH ASHUTI F.P. SCHOOL (KALITALA)AT SANSAD NO-V ,13-02-2019,34380,0,31706,0,07-06-2018,31706,0,0,0,0  ,31706,
3216014001/IF/22012034659640,Orchard Plantation of Beneficiary- RAJU DAS  at Sansad No-VI ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/DP/22012034432786,PLANTATION CUM ENVIRONMENTAL CLEANING AT GANNEY GANGADHARPUR F.P. SCHOOL(MALIPARA)AT SANSAD NO-AI/IV ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/DP/22012034432781,PLANTATION CUM ENVIRONMENTALCLEANING AT CHAKCHATTA SASHIBHUSAN  H.S. SCHOOL AT SANSAD NO-AI/II ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/DP/22012034357934,Plantation cum Environmental Cleaning at South Ashuti Abaitanik Prathamik Vidyalaya (Rathtala)A1/VII ,11-10-2018,34277,5615,41040,0,18-04-2017,41040,0,0,0,0  ,41040,
3216014001/DP/22012034459930,Plantation cum Environmental Cleaning at Ashuti Abaitanik Prathamik Vidyalaya at Sansad No. AI/VI ,13-02-2019,34380,0,32470,0,07-06-2018,32470,0,0,0,0  ,32470,
3216014001/IF/22012034659622,Orchard Plantation of Beneficiary- SHANKAR NASKAR  at Sansad No-VI ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034659619,Orchard Plantation of Beneficiary-MALINA MANDAL at Sansad No-XII ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659617,Orchard Plantation of Beneficiary- NABAKUMAR NASKAR  at Sansad No-VI ,22-04-2020,12606,3369,10505,0,27-06-2018,10505,0,0,0,0  ,10505,
3216014001/IF/IAY/1887124,Construction of IAY House -IAY REG. NO. WB3452091 ,12-10-2018,16200,0,16398,0,09-09-2017,16398,0,0,0,0  ,16398,
3216014001/DP/22012034432792,PLANTATION CUM ENVIRONMENTAL CLEANING AT SOUTH ASHUTI ABAITANIK PRATHAMIK VIDYALAYA (RATHTALA) ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/IF/22012034659612,Orchard Plantation of Beneficiary - SUSANTO DAS at Sansad No-VI ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/DP/22012034432769,PLANTATION CUM ENVIRONMENTAL CLEANING AT ASHUTI  NETAJI H.S SCHOOL AT SANSAD NO-AI/VI ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/IF/22012034659598,Orchard Plantation of Beneficiary- RINTU DAS  at Sansad No-VI ,22-04-2020,12606,3369,10505,0,27-06-2018,10505,0,0,0,0  ,10505,
3216014001/IF/22012034659604,Orchard Plantation of Beneficiary- RAMEN MONDAL  at Sansad No-VI ,22-04-2020,12606,3369,12606,0,27-06-2018,12606,0,0,0,0  ,12606,
3216014001/IF/22012034659595,Orchard Plantation of Beneficiary-JAYDEB MONDAL  at Sansad No-VI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659592,Orchard Plantation of Beneficiary-CHATTU MONDAL at Sansad No-VI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/321002040842349,GITANJALI HOUSE OF AVIJIT BANREJEE AT SANSAD-I ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/22012034659107,Orchard Plantation of Beneficiary-MOMREZ MOLLA at Sansad No-X ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659607,Orchard Plantation of Beneficiary-ILIYAS MOLLA  at Sansad No-VI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659106,Orchard Plantation of Beneficiary-FAKIR ALI MOLLA at Sansad No-X ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659102,Orchard Plantation of Beneficiary-BIREN RANG at Sansad No-XI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659096,Orchard Plantation of Beneficiary- REKHA NASKAR at Sansad No-V ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034659596,Orchard Plantation of Beneficiary- SWAPAN DAS  at Sansad No-VI ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034659093,Orchard Plantation of Beneficiary-DILIP RANG at Sansad No-XI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659100,Orchard Plantation of Beneficiary- RAMA NASKAR at Sansad No-V ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034659090,Orchard Plantation of Beneficiary- SUSANTA PRAMANIK  at Sansad No-V ,22-04-2020,12606,3369,11460,0,27-06-2018,11460,0,0,0,0  ,11460,
3216014001/IF/22012034659094,Orchard Plantation of Beneficiary- BINAY NASKAR  at Sansad No-V ,22-04-2020,12606,3369,11460,0,27-06-2018,11460,0,0,0,0  ,11460,
3216014001/IF/22012034659092,Orchard Plantation of Beneficiary- SAKHIBALA NASKAR at Sansad No-V ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034659105,Orchard Plantation of Beneficiary- TAPAN NASKAR  at Sansad No-V ,22-04-2020,12606,3369,11460,0,27-06-2018,11460,0,0,0,0  ,11460,
3216014001/IF/22012034659079,Orchard Plantation of Beneficiary-PRAFULLA NASKAR at Sansad No-V ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034657834,Orchard Plantation of Beneficiary-NABAKUMAR BAR   at sansad No-XII ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659080,Orchard Plantation of Beneficiary-SAMIR NASKAR at Sansad No-V ,22-04-2020,12606,3369,11460,0,27-06-2018,11460,0,0,0,0  ,11460,
3216014001/IF/22012034657837,Orchard Plantation of Beneficiary- SHIKHA MALI   at sansad No-IV ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034657829,Orchard Plantation of Beneficiary- SANJIB NASKAR   at sansad No-IV ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034657802,Orchard Plantation of Beneficiary-ASHWINI GHUGHU at sansad No-XI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034659614,Orchard Plantation of Beneficiary- NANDARANI NASKAR   at Sansad No-VI ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/DP/22012034432835,PLANTATION CUM ENVIRONMENTAL CLEANING AT KHANBERIA HEALTH SUB-CENTRE NEAR MOLEMGERMATH  ,13-02-2019,34380,0,34380,0,07-06-2018,34380,0,0,0,0  ,34380,
3216014001/IF/321002040842358,GITANJALI HOUSE OF SOKRUN BIBI AT SANSAD-XII ,30-03-2020,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/22012034657732,Orchard Plantation of Beneficiary-HASEM MOLLA  at sansad No-XI ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/321002040842341,GITANJALI HOUSE OF RUMA MONDAL AT SANSAD-V ,14-02-2019,17190,0,17190,0,17-07-2018,17190,0,0,0,0  ,17190,
3216014001/IF/22012034657832,Orchard Plantation of Beneficiary-DINABANDHU NASKAR  at Sansad No-IV ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/321002041151448,Reconstruction of House under SDRF post AMPHAN of beneficiary Jhilik Mondal at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/22012034656662,Orchard Plantation of Beneficiary- ANIMESH NASKAR  at sansad No-I ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/22012034657404,Orchard Plantation of Beneficiary- GOBINDA MONDAL at sansad No-II ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/321002041151443,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Bhabesh Chandra Naskar at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151446,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Tapas Chatterjee at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/22012034657472,Orchard Plantation of Beneficiary-JAMUNA ROY at sansad No-II ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/22012034657819,Orchard Plantation of Beneficiary- SIDDHARTHA MUKHERJEE   at sansad No-IV ,22-04-2020,12606,3369,8595,0,27-06-2018,8595,0,0,0,0  ,8595,
3216014001/IF/22012034656665,Orchard Plantation of Beneficiary- PRASENJIT SARDAR  at sansad No-I ,22-04-2020,12606,3369,11269,0,27-06-2018,11269,0,0,0,0  ,11269,
3216014001/IF/321002041151445,Reconstruction of House under SDRF post AMPHAN of beneficiary Ajit Kumar Naskar at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151434,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sanjoy Mali at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151431,Reconstruction of House under SDRF post AMPHAN of beneficiary Ashok Das at sansad VIII ,09-08-2021,18360,0,14280,0,16-06-2020,14280,0,0,0,0  ,14280,
3216014001/IF/321002041151441,Reconstruction of House under SDRF post AMPHAN of beneficiary Shanti Rong at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151426,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Dashurathi Chatterjee at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151435,Reconstruction of House under SDRF post AMPHAN of beneficiary Sona Naskar at sansad VIII ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151429,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Bimal Mali At Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151455,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Sabita Chatterjee at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151424,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Kanak Mondal at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/22012034657467,Orchard Plantation of Beneficiary-  NAOSAD MOLLA  at sansad No-IX ,22-04-2020,12606,3369,12415,0,27-06-2018,12415,0,0,0,0  ,12415,
3216014001/IF/321002041151414,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Subal Chandra Das at Sansad IV ,09-08-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151406,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Raghunath Mondal at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151411,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Saraswati Mali at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151399,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Basanti Chatterjee at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151420,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Pratima Sardar at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/IF/321002041151402,Reconstruction of house under SDRF post AMPHAN of Beneficiary of Subir Majumder at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
3216014001/DP/22012034432825,PLANTATION CUM ENVIRONMENTAL CLEANING AT ASHUTI SARDAR PARA SSK AT SANSAD NO-AI/I ,30-03-2020,34380,0,24066,0,07-06-2018,24066,0,0,0,0  ,24066,
3216014001/DP/22012034432822,PLANTATION CUM ENVIRONMENTAL CLEANING AT ASHUTI MOLLA PARA SSK AT SANSAD NO-AI/VIII ,30-03-2020,34380,0,22538,0,07-06-2018,22538,0,0,0,0  ,22538,
3216014001/IF/321002041151386,Reconstruction of house under SDRF post AMPHAN of Beneficiary Gayatri Bala Naskar at Sansad IV ,12-09-2021,18360,0,18360,0,16-06-2020,18360,0,0,0,0  ,18360,
