scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201009012/IF/IAY/3243955,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4905273 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1423266,31-05-2018,Construction of IAY House -IAY REG. NO. WB1486054 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1423285,31-05-2018,Construction of IAY House -IAY REG. NO. WB1487553 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1422621,12-02-2019,Construction of IAY House -IAY REG. NO. WB1310207 ,16200,0,14080,0,07-08-2017,14080,0,0,0,0  ,14080,
3201009012/IF/IAY/1423292,02-06-2018,Construction of IAY House -IAY REG. NO. WB1488203 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1422238,31-08-2018,Construction of IAY House -IAY REG. NO. WB1426471 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1420902,31-05-2018,Construction of IAY House -IAY REG. NO. WB1319517 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3243974,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3948855 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1421374,31-07-2018,Construction of IAY House -IAY REG. NO. WB1371968 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1423137,02-06-2018,Construction of IAY House -IAY REG. NO. WB1476380 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3243978,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4916662 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243935,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2877946 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1420374,02-06-2018,Construction of IAY House -IAY REG. NO. WB1250289 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1434062,02-06-2018,Construction of IAY House -IAY REG. NO. WB1999645 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/3243943,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4099276 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243975,22-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3442349 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243917,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2609183 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243921,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2126526 ,18360,0,17190,0,05-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243924,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4646412 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243919,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2858622 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243906,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2222771 ,18360,0,17190,0,06-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243912,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4219287 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243933,03-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3947734 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243914,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4862577 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243907,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4928054 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243928,20-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4129012 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243913,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4253650 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243931,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2152854 ,18360,0,17190,0,05-12-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243926,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3303540 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243902,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2322920 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243900,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4878458 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/RC/320201060557678,24-11-2021,CONSTRUCTION OF CC ROAD FROM H/O NIKHIL BISWAS TOWARDS PMGSY AT BISWASPARA ,18244.13,239778.89,15096,19673,06-03-2020,15096,19100,573,0,0  ,34769,
3201009012/IF/PP/1022027,24-11-2021,Excavation of Farm Pond in the land of Jaharlal Chowdhury ,144562.26,3000,91931,3060,08-06-2020,91931,0,3060,0,0  ,94991,
3201009012/IF/IAY/4926328,21-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4905941 ,19170,0,19170,0,26-09-2021,19170,0,0,0,0  ,19170,
3201009012/IF/IAY/3243903,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3624077 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/4652433,16-02-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1639110 ,19170,0,18360,0,08-01-2021,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4495346,17-01-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4948127 ,19170,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4923718,21-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3946246 ,19170,0,19170,0,31-07-2021,19170,0,0,0,0  ,19170,
3201009012/IF/IAY/4921132,21-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1992717 ,19170,0,19170,0,31-07-2021,19170,0,0,0,0  ,19170,
3201009012/IF/IAY/4117762,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4942793 ,18360,0,18360,0,26-06-2020,18360,0,0,0,0  ,18360,
3201009012/RC/320201060557680,24-11-2021,CONSTRUCTION OF SBFS INCLUDING EART WORK FROM H/O SADHAN GHOSH TOWARDS USHIDPUR PRIMARY SCHOOL AT US ,197692.28,377296,82905,14038.5,21-03-2020,82905,11460,2578.5,0,0  ,96943.5,
3201009012/RC/320201060609793,24-11-2021,CONSTRUCTION OF CC ROAD FROM THE KRISHNAGAR -1 PS QUARTER TOAWRDS PANCHAYAT SAMITY CANTEEEN AT KRISH ,5703.88,84284.22,5168,0,23-02-2021,5168,0,0,0,0  ,5168,
3201009012/RC/320201060559410,29-11-2021,Construction of C.C Road with SBFS including e/w from the h/o Bimal Biswas towards h/o Mintu Pramani ,30727.94,405429.3,26724,27408.5,21-03-2020,26724,24066,3342.5,0,0  ,54132.5,
3201009012/IF/IAY/1395439,26-09-2018,Construction of IAY House -IAY REG. NO. WB2159518 ,16200,0,16200,0,03-04-2017,16200,0,0,0,0  ,16200,
3201009012/RC/320201060609792,29-11-2021,CONSTRUCTION OF CC ROAD FROM THE BLDO OFFICE TOWARDS PANCHAYAT SAMITY OFFICE GATE AT KRISHNAGAR - 1  ,10269.39,155127.36,9044,0,23-02-2021,9044,0,0,0,0  ,9044,
3201009012/WH/PP/408944,08-05-2021,Renovation of Tangra Bill at Kashibash From MGNREGA Fund ,248820.21,4500,137625,8297.5,10-06-2019,137625,0,4297.5,4000,0  ,145922.5,
3201009012/IF/IAY/1394141,31-10-2018,Construction of IAY House -IAY REG. NO. WB1619902 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1373115,03-08-2018,Construction of IAY House -IAY REG. NO. WB1591883 ,16200,0,15840,0,09-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1373479,03-08-2018,Construction of IAY House -IAY REG. NO. WB2299354 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1394144,31-08-2018,Construction of IAY House -IAY REG. NO. WB2323034 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1370354,03-08-2018,Construction of IAY House -IAY REG. NO. WB1208860 ,16200,0,15840,0,12-05-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1370645,02-06-2018,Construction of IAY House -IAY REG. NO. WB2222881 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1419432,31-05-2018,Construction of IAY House -IAY REG. NO. WB1110643 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1371495,31-05-2018,Construction of IAY House -IAY REG. NO. WB2281953 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1353371,02-06-2018,Construction of IAY House -IAY REG. NO. WB2300300 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/3243884,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2937492 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1420156,31-10-2018,Construction of IAY House -IAY REG. NO. WB1225022 ,16200,0,16200,0,07-08-2017,16200,0,0,0,0  ,16200,
3201009012/IF/IAY/1353359,31-05-2018,Construction of IAY House -IAY REG. NO. WB2288057 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/4441114,29-12-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5134074 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243872,06-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3611856 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243867,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4905274 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1353393,31-10-2018,Construction of IAY House -IAY REG. NO. WB2331908 ,16200,0,15840,0,09-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/3243856,12-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2552727 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243870,03-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3798110 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243875,06-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3295571 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243849,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3948011 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243883,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4216321 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243844,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4936093 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/4117744,09-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4606228 ,18360,0,18360,0,26-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117732,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4583537 ,18360,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117723,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3976115 ,18360,0,18360,0,18-08-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117721,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3332582 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117730,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2774306 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117712,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2786145 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117710,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3100831 ,18360,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117748,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3420754 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117698,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4505569 ,18360,0,18360,0,26-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243839,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4935551 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243854,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4249908 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243860,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4218463 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1352581,02-06-2018,Construction of IAY House -IAY REG. NO. WB1569137 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1352528,31-05-2018,Construction of IAY House -IAY REG. NO. WB1508322 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1352576,03-08-2018,Construction of IAY House -IAY REG. NO. WB1563362 ,16200,0,15976,0,03-04-2017,15976,0,0,0,0  ,15976,
3201009012/IF/IAY/1349899,31-05-2018,Construction of IAY House -IAY REG. NO. WB2569377 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1352219,31-05-2018,Construction of IAY House -IAY REG. NO. WB1280906 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1349843,02-06-2018,Construction of IAY House -IAY REG. NO. WB2540282 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1349720,31-10-2018,Construction of IAY House -IAY REG. NO. WB2506052 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1349697,31-10-2018,Construction of IAY House -IAY REG. NO. WB2495041 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1349322,19-12-2018,Construction of IAY House -IAY REG. NO. WB2346116 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1352606,03-08-2018,Construction of IAY House -IAY REG. NO. WB1587721 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1349251,31-10-2018,Construction of IAY House -IAY REG. NO. WB2327647 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/3243837,08-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3648042 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243865,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4917113 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243836,07-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3669335 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1349253,31-10-2018,Construction of IAY House -IAY REG. NO. WB2327840 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/3243818,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4862641 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243817,12-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4889280 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243814,20-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2747946 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/4117693,16-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4546380 ,18360,0,18360,0,26-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243825,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4924736 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/4117678,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2786850 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117691,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3420543 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243828,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3494396 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243834,08-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3427450 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1349216,12-02-2019,Construction of IAY House -IAY REG. NO. WB2317987 ,16200,0,15312,0,03-04-2017,15312,0,0,0,0  ,15312,
3201009012/IF/IAY/4117675,21-03-2022,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4706693 ,18360,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243874,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4216339 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1349054,31-05-2018,Construction of IAY House -IAY REG. NO. WB2272801 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1352721,31-10-2018,Construction of IAY House -IAY REG. NO. WB1668519 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1348978,31-05-2018,Construction of IAY House -IAY REG. NO. WB2256886 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1348974,31-05-2018,Construction of IAY House -IAY REG. NO. WB2256507 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/3243805,19-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2399595 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1352652,12-02-2019,Construction of IAY House -IAY REG. NO. WB1621423 ,16200,0,15360,0,03-04-2017,15360,0,0,0,0  ,15360,
3201009012/IF/IAY/1349188,31-10-2018,Construction of IAY House -IAY REG. NO. WB2310788 ,16200,0,15840,0,09-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/3243804,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3639005 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/1348980,31-05-2018,Construction of IAY House -IAY REG. NO. WB2257022 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/4117665,28-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4189776 ,18360,0,18360,0,24-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117634,16-09-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3326521 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117700,21-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4249885 ,18360,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117649,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5173687 ,18360,0,18360,0,24-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1348846,31-05-2018,Construction of IAY House -IAY REG. NO. WB2225499 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/4117668,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4957284 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117608,08-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4355933 ,19170,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243795,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2351601 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243794,12-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3681564 ,17190,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243792,03-07-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3948814 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/4117635,16-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3036909 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/3243789,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4169095 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243782,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3687272 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243791,25-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3072332 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243771,28-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4922722 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243766,08-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3388804 ,18360,0,17190,0,26-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243800,12-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3613730 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243758,20-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4055151 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243774,01-06-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4249922 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/3243801,03-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4909028 ,18360,0,17190,0,28-11-2019,17190,0,0,0,0  ,17190,
3201009012/IF/IAY/4117605,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3322252 ,19170,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117560,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3629450 ,18360,0,18360,0,07-08-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117621,09-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4972825 ,19170,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117590,06-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3618710 ,18360,0,18360,0,24-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117579,24-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3332305 ,19170,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117381,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3805671 ,18360,0,18360,0,07-08-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117574,05-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2582509 ,18360,0,18360,0,10-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1347961,02-06-2018,Construction of IAY House -IAY REG. NO. WB1999344 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/4117364,30-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4607082 ,18360,0,18360,0,07-08-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/4117404,13-07-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3767063 ,18360,0,18360,0,07-08-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1346868,31-10-2018,Construction of IAY House -IAY REG. NO. WB1748287 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/4117601,13-08-2021,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4616079 ,18360,0,18360,0,30-06-2020,18360,0,0,0,0  ,18360,
3201009012/IF/IAY/1346316,31-10-2018,Construction of IAY House -IAY REG. NO. WB1627644 ,16200,0,15840,0,03-04-2017,15840,0,0,0,0  ,15840,
3201009012/IF/IAY/1346286,31-05-2018,Construction of IAY House -IAY REG. NO. WB1621394 ,16200,0,15840,0,12-03-2017,15840,0,0,0,0  ,15840,
