assetid,assetname,classofasset,schemename,schemecode,sanctiondate,wage,Total Material,semiskilled,skilled,material,contingency,total,mandays
32003217172,khal,Renovation,RE - EXCAVATION OF PIRTALA KHAL AT UTTAR AMGHATA ,3201009012/WH/203030415281,08-06-2016,352241,28176,0,22176,6000,0  ,380417,
32003247038,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1482643,3201009012/IF/IAY/960340,20-01-2017,15888,0,0,0,0,0  ,15888,
32003217200,khal,Excavation,RE-EXCAVATION OF CANEL FROM SLUSIS GATE TOWARDS GOLAIDARI AT DWIJENDRANAGAR ,3201009012/WH/203030415579,08-06-2016,135040,12576,0,8976,3600,0  ,147616,
32003247028,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1482712,3201009012/IF/IAY/960341,21-01-2017,15840,0,0,0,0,0  ,15840,
32003216995,RURAL SANITATION,Compost Pit,PREPARING OF GARBAGE PIT AT SHYAMPUR (16 NO. BENEFICIARU)(11/94),3201009012/RS/34041015159,24-01-2017,14660,792,0,792,0,0  ,15452,
32003247053,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1243198,3201009012/IF/IAY/954229,20-01-2017,15840,0,0,0,0,0  ,15840,
32003247067,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1599043,3201009012/IF/IAY/1322999,03-04-2017,15840,0,0,0,0,0  ,15840,
32003247081,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1234109,3201009012/IF/IAY/1333338,09-04-2017,15840,0,0,0,0,0  ,15840,
32003216909,RURAL SANITATION,Compost Pit,PREPARING OF GARBAGE PIT AT KASHIBASH (16 NOS BENEFICIARY) (12/91),3201009012/RS/34041014608,17-01-2017,17710,1056,0,1056,0,0  ,18766,
32003221014,rural conectivity,Cement Concrete,CONSTRUCTION OF CEMENT CONCRETE ROAD FROM THE SANI MANDIR TOWARDS KSHUDIRAM GHOSH AT PURATAN SAMBHU ,3201009012/RC/320201060417313,06-06-2017,21780,271489.4954,21960,1350,248179.4954,0  ,293269.4954,
32003247093,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2354142,3201009012/IF/IAY/1515963,07-08-2017,16200,0,0,0,0,0  ,16200,
32003247104,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2339237,3201009012/IF/IAY/1590484,25-08-2017,16200,0,0,0,0,0  ,16200,
32003247086,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1415861,3201009012/IF/IAY/1334496,23-02-2017,15840,0,0,0,0,0  ,15840,
32003247059,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1104079,3201009012/IF/IAY/950046,28-01-2017,15840,0,0,0,0,0  ,15840,
32003247114,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1371968,3201009012/IF/IAY/1421374,07-08-2017,16200,0,0,0,0,0  ,16200,
32003247111,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2656436,3201009012/IF/IAY/1482434,07-08-2017,16200,0,0,0,0,0  ,16200,
32003216875,RURAL SANITATION,Compost Pit,CONSTRUCTION OF GARBAGE PIT AT SOUTH AMGHATA (15NOS BENEFICIARY)(13/86),3201009012/RS/34041013238,17-01-2017,22572,1320,0,1320,0,0  ,23892,
32003247064,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1532676,3201009012/IF/IAY/1322712,12-03-2017,15840,0,0,0,0,0  ,15840,
32003247048,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1372004,3201009012/IF/IAY/957941,14-01-2017,15840,0,0,0,0,0  ,15840,
32003260128,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1509231,3201009012/IF/IAY/1345722,03-04-2017,15928,0,0,0,0,0  ,15928,
32003260163,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1587721,3201009012/IF/IAY/1352606,03-04-2017,15840,0,0,0,0,0  ,15840,
32003247073,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2545907,3201009012/IF/IAY/1339334,03-04-2017,15840,0,0,0,0,0  ,15840,
32002846300,land development,Land Leveling,"INCREASING THE ELEVATION OF CULTIVATION LAND FOE SC,ST,BPL&MARGINAL FARMER AT PURATAN SAMBHU (3/24)",3201009012/LD/321002040710954,15-07-2016,164230,10296,0,10296,0,0  ,174526,
32003260099,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1481907,3201009012/IF/IAY/1345542,09-04-2017,15840,0,0,0,0,0  ,15840,
32002846310,land development,Land Leveling,INCREASING THE ELEVATION OF CULTIVATION LAND AT HORTICULTURE NEAR OLETALA (2/43),3201009012/LD/321002040711651,02-08-2016,218518,13728,0,13728,0,0  ,232246,
32003355808,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2544521,3201009012/IF/IAY/1479621,25-08-2017,16200,0,0,0,0,0  ,16200,
32003247101,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2609258,3201009012/IF/IAY/1625800,25-08-2017,16200,0,0,0,0,0  ,16200,
32003260136,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1564430,3201009012/IF/IAY/1345949,12-03-2017,15840,0,0,0,0,0  ,15840,
32003408623,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1242707,3201009012/IF/IAY/954219,28-01-2017,15840,0,0,0,0,0  ,15840,
32003408650,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2609009,3201009012/IF/IAY/1593787,25-08-2017,16200,0,0,0,0,0  ,16200,
32003408673,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2149579,3201009012/IF/IAY/1551450,07-08-2017,16200,0,0,0,0,0  ,16200,
32003408709,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2159518,3201009012/IF/IAY/1395439,03-04-2017,16200,0,0,0,0,0  ,16200,
32003431659,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2399433,3201009012/IF/IAY/1326060,03-04-2017,15840,0,0,0,0,0  ,15840,
32003355799,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2225570,3201009012/IF/IAY/1468930,07-08-2017,15840,0,0,0,0,0  ,15840,
32003447428,pamy,IAY Houses,Construction of IAY House -IAY REG. NO. WB1289272,3201009012/IF/IAY/1136181,12-03-2017,15840,0,0,0,0,0  ,15840,
32003355783,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1426471,3201009012/IF/IAY/1422238,07-08-2017,16200,0,0,0,0,0  ,16200,
32003408634,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2980945,3201009012/IF/IAY/1627881,07-08-2017,16200,0,0,0,0,0  ,16200,
32003355775,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2323034,3201009012/IF/IAY/1394144,03-04-2017,15840,0,0,0,0,0  ,15840,
32003408594,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1490441,3201009012/IF/IAY/1185648,23-02-2017,16200,0,0,0,0,0  ,16200,
32003355768,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1605964,3201009012/IF/IAY/1346194,12-03-2017,15840,0,0,0,0,0  ,15840,
32003447457,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1462274,3201009012/IF/IAY/1322375,23-02-2017,15840,0,0,0,0,0  ,15840,
32003408657,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2328774,3201009012/IF/IAY/1590298,07-08-2017,16200,0,0,0,0,0  ,16200,
32003431647,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1055193,3201009012/IF/IAY/1155558,19-02-2017,15840,0,0,0,0,0  ,15840,
32003447572,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2527833,3201009012/IF/IAY/1339284,03-04-2017,15840,0,0,0,0,0  ,15840,
32003408629,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB3047752,3201009012/IF/IAY/1936334,07-08-2017,16200,0,0,0,0,0  ,16200,
32003447438,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1349895,3201009012/IF/IAY/1178401,23-02-2017,15840,0,0,0,0,0  ,15840,
32003447615,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2889250,3201009012/IF/IAY/1596412,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451214,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB3264539,3201009012/IF/IAY/1526629,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451227,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2284743,3201009012/IF/IAY/1552368,07-08-2017,16200,0,0,0,0,0  ,16200,
32003447603,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2895552,3201009012/IF/IAY/1627348,25-08-2017,16200,0,0,0,0,0  ,16200,
32003450770,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1554148,3201009012/IF/IAY/1576484,07-08-2017,16140,0,0,0,0,0  ,16140,
32003447581,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB3270660,3201009012/IF/IAY/1629260,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451270,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1627644,3201009012/IF/IAY/1346316,03-04-2017,15840,0,0,0,0,0  ,15840,
32003447513,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2419384,3201009012/IF/IAY/1326107,03-04-2017,15840,0,0,0,0,0  ,15840,
32003451242,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2992212,3201009012/IF/IAY/1519450,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451204,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB3006952,3201009012/IF/IAY/1519868,07-08-2017,16200,0,0,0,0,0  ,16200,
32003447549,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2419457,3201009012/IF/IAY/1339019,03-04-2017,15840,0,0,0,0,0  ,15840,
32003451233,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1564231,3201009012/IF/IAY/1335291,12-03-2017,15664,0,0,0,0,0  ,15664,
32003451282,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2327647,3201009012/IF/IAY/1349251,03-04-2017,15840,0,0,0,0,0  ,15840,
32003451278,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2495041,3201009012/IF/IAY/1349697,03-04-2017,15840,0,0,0,0,0  ,15840,
32003451274,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2506052,3201009012/IF/IAY/1349720,03-04-2017,15840,0,0,0,0,0  ,15840,
32003451309,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1225022,3201009012/IF/IAY/1420156,07-08-2017,16200,0,0,0,0,0  ,16200,
32003355758,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1584252,3201009012/IF/IAY/1335415,09-04-2017,15840,0,0,0,0,0  ,15840,
32003355750,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB2150735,3201009012/IF/IAY/1325201,03-04-2017,15840,0,0,0,0,0  ,15840,
32003451327,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2561162,3201009012/IF/IAY/1517286,25-08-2017,16200,0,0,0,0,0  ,16200,
32003451342,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB3032654,3201009012/IF/IAY/1520612,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451403,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2310788,3201009012/IF/IAY/1349188,09-04-2017,15840,0,0,0,0,0  ,15840,
32003451334,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB3049162,3201009012/IF/IAY/1521079,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451394,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1748287,3201009012/IF/IAY/1346868,12-03-2017,15840,0,0,0,0,0  ,15840,
32003451293,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2331908,3201009012/IF/IAY/1353393,09-04-2017,15840,0,0,0,0,0  ,15840,
32003451413,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2327840,3201009012/IF/IAY/1349253,03-04-2017,15840,0,0,0,0,0  ,15840,
32003260230,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1473303,3201009012/IF/IAY/960120,28-01-2017,15840,0,0,0,0,0  ,15840,
32003302858,IAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB1669576,3201009012/IF/IAY/1323323,12-03-2017,15840,0,0,0,0,0  ,15840,
32003451424,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1668519,3201009012/IF/IAY/1352721,12-03-2017,15840,0,0,0,0,0  ,15840,
32003451459,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2421458,3201009012/IF/IAY/1500706,25-08-2017,16200,0,0,0,0,0  ,16200,
32003451475,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2591574,3201009012/IF/IAY/1502183,25-08-2017,16200,0,0,0,0,0  ,16200,
32003451437,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2536174,3201009012/IF/IAY/1479421,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451448,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2586079,3201009012/IF/IAY/1480642,25-08-2017,16200,0,0,0,0,0  ,16200,
32003451505,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2423122,3201009012/IF/IAY/1553209,25-08-2017,16200,0,0,0,0,0  ,16200,
32003451483,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2608643,3201009012/IF/IAY/1502335,25-08-2017,16200,0,0,0,0,0  ,16200,
32003451433,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2200361,3201009012/IF/IAY/1438307,07-08-2017,16200,0,0,0,0,0  ,16200,
32003526635,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1266994,3201009012/IF/IAY/1613289,07-08-2017,16200,0,0,0,0,0  ,16200,
32003526637,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB3039241,3201009012/IF/IAY/1555606,07-08-2017,16200,0,0,0,0,0  ,16200,
32003302870,PMAY HOUSE,IAY Houses,Construction of IAY House -IAY REG. NO. WB3034613,3201009012/IF/IAY/1520670,07-08-2017,16200,0,0,0,0,0  ,16200,
32003451318,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB1619902,3201009012/IF/IAY/1394141,12-03-2017,15840,0,0,0,0,0  ,15840,
32003526648,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB1700733,3201009012/IF/IAY/1336086,03-04-2017,15840,0,0,0,0,0  ,15840,
32003526642,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2346116,3201009012/IF/IAY/1349322,03-04-2017,15840,0,0,0,0,0  ,15840,
32003545840,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1683779,3201009012/IF/IAY/2063803,24-01-2018,17190,0,0,0,0,0  ,17190,
32003526645,IAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2587387,3201009012/IF/IAY/1339414,03-04-2017,15844,0,0,0,0,0  ,15844,
32003526640,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2043013,3201009012/IF/IAY/1457306,25-08-2017,16200,0,0,0,0,0  ,16200,
32003545846,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2051663,3201009012/IF/IAY/2073656,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545844,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1599186,3201009012/IF/IAY/2067866,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545851,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3361010,3201009012/IF/IAY/2085990,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545852,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3056141,3201009012/IF/IAY/2087887,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545847,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2335380,3201009012/IF/IAY/2074346,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545848,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3638985,3201009012/IF/IAY/2084349,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545856,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3632360,3201009012/IF/IAY/2088847,24-01-2018,17190,0,0,0,0,0  ,17190,
32003526639,PMAY,IAY Houses,Construction of IAY House -IAY REG. NO. WB2576455,3201009012/IF/IAY/1480440,25-08-2017,16200,0,0,0,0,0  ,16200,
32003545857,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2923067,3201009012/IF/IAY/2090775,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545858,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3329678,3201009012/IF/IAY/2090801,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545842,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2322301,3201009012/IF/IAY/2064721,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545861,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3317349,3201009012/IF/IAY/2092051,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545867,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2888985,3201009012/IF/IAY/2095415,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545869,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3315806,3201009012/IF/IAY/2096012,24-01-2018,17190,0,0,0,0,0  ,17190,
32003451501,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2344099,3201009012/IF/IAY/1552746,25-08-2017,16200,0,0,0,0,0  ,16200,
32003545865,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3290188,3201009012/IF/IAY/2094691,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545872,farm pond,Farm Pond,EXCAVATION OF FARM POND AT THE LAND OF SIRAJUL SEKH S/O NAYEMUDDIN AT KASHIBASH (12/01/17-18),3201009012/IF/22012034438142,10-04-2017,164280,11510,0,10260,1250,0  ,175790,
32003545880,farm pond,Farm Pond,EXCAVATION OF FARM POND AT THE LAND OF KHATRAMOHAN BISWAS AT NATUN SAMBHU NAGAR (01/04/17-18),3201009012/IF/22012034454002,18-04-2017,126898,9890,0,8640,1250,0  ,136788,
32003545863,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3294643,3201009012/IF/IAY/2093807,24-01-2018,17190,0,0,0,0,0  ,17190,
32003545854,pmay,Constr of PMAY-G House for Individuals,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3313358,3201009012/IF/IAY/2088609,24-01-2018,17190,0,0,0,0,0  ,17190,
32003680468,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUID SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND JOHARA BEWA AT USHIDP,3201009012/RS/34041072831,26-10-2017,720,0,0,0,0,0  ,720,
32003680455,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND MAYNA BIBI AT USHIDPUR,3201009012/RS/34041072227,30-10-2017,720,0,0,0,0,0  ,720,
32003451488,pmay,IAY Houses,Construction of IAY House -IAY REG. NO. WB2999789,3201009012/IF/IAY/1519680,07-08-2017,16200,0,0,0,0,0  ,16200,
32003680543,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND NAJIMA BIBI AT USHID,3201009012/RS/34041071408,30-10-2017,720,0,0,0,0,0  ,720,
32003545877,farm pond,Farm Pond,EXCAVATION OF FARM POND AT THE LAND OF RAMAYAN CHOWDHURY S/O RAMADHAR AT CHOWDHURYPARA (07/02-17-18),3201009012/IF/22012034444062,17-04-2017,77655,6650,0,5400,1250,0  ,84305,
32003684636,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND HAMIDUN BIBI AT ,3201009012/RS/34041075733,17-10-2017,720,0,0,0,0,0  ,720,
32003684654,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND EHENA MAL AT USHIDPU,3201009012/RS/34041075720,17-10-2017,720,0,0,0,0,0  ,720,
32003684690,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND MINU MAL AT USHIDPUR,3201009012/RS/34041072224,30-10-2017,720,0,0,0,0,0  ,720,
32003684706,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND RASIDA BIBI AT USHID,3201009012/RS/34041070819,30-10-2017,720,0,0,0,0,0  ,720,
32003684621,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUID SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND JABEDA BIBI AT USHIDP,3201009012/RS/34041072737,26-10-2017,720,0,0,0,0,0  ,720,
32003714953,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND MILATAN BIBI AT BRAHMANAGA,3201009012/RS/34041072225,30-10-2017,720,0,0,0,0,0  ,720,
32003680491,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND RANU BIBI  AT USHIDP,3201009012/RS/34041070837,30-10-2017,720,0,0,0,0,0  ,720,
32003714997,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUID SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND JAHERA BIBI AT BRAHMA,3201009012/RS/34041072743,26-10-2017,720,0,0,0,0,0  ,720,
32003684677,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUID SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND JAMUNA MAL AT USHIDPU,3201009012/RS/34041072747,26-10-2017,720,0,0,0,0,0  ,720,
32003715170,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND RAHILA BIBI AT BRAHM,3201009012/RS/34041071060,30-10-2017,720,0,0,0,0,0  ,720,
32003715032,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND MAJIDA BIBI AT BRAHM,3201009012/RS/34041073442,26-10-2017,720,0,0,0,0,0  ,720,
32003715199,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND NURJAHAN MAL AT USHI,3201009012/RS/34041071379,30-10-2017,720,0,0,0,0,0  ,720,
32003715268,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND SURADHANI GHOSH AT U,3201009012/RS/34041073648,26-10-2017,720,0,0,0,0,0  ,720,
32003715142,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND LUTFA BIBI AT BRAHMA,3201009012/RS/34041072878,26-10-2017,720,0,0,0,0,0  ,720,
32003715297,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND NILABATI SARDER AT B,3201009012/RS/34041071393,30-10-2017,720,0,0,0,0,0  ,720,
32003715386,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND BARNALI SARDER AT BR,3201009012/RS/34041074981,17-10-2017,720,0,0,0,0,0  ,720,
32003680533,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND RANU BISW AT USHIDPU,3201009012/RS/34041070834,30-10-2017,720,0,0,0,0,0  ,720,
32003715359,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND ANNAPURNA GHOSH AT U,3201009012/RS/34041074765,17-10-2017,720,0,0,0,0,0  ,720,
32003715485,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND SARJINA BEWA AT BRAH,3201009012/RS/34041073726,26-10-2017,720,0,0,0,0,0  ,720,
32003715059,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND NASIMA BIBI AT BRAHM,3201009012/RS/34041071404,30-10-2017,720,0,0,0,0,0  ,720,
32003715116,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND LATIFA BIBI AT BRAHM,3201009012/RS/34041072871,26-10-2017,720,0,0,0,0,0  ,720,
32003715083,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUID SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND INAT ALI SK AT BRAHMA,3201009012/RS/34041072735,26-10-2017,720,0,0,0,0,0  ,720,
32003715703,slwm,Soakage Channel/Pit,CONSTDUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND SURAJA BIBI AT BRAHM,3201009012/RS/34041073647,26-10-2017,720,0,0,0,0,0  ,720,
32003715869,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUID SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND MAKSENA BEWA AT BRAHM,3201009012/RS/34041072733,30-10-2017,720,0,0,0,0,0  ,720,
32003715617,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND RANG BIBI AT BRAHMAN,3201009012/RS/34041071049,30-10-2017,720,0,0,0,0,0  ,720,
32003715944,slwm,Soakage Channel/Pit,CONSTRUCTION OF LIQUIED SOILD WASTE MANAGEMENT SYSTEM PMAY BUILDING AT THE LAND HAMEDA BIBI AT BRAHM,3201009012/RS/34041075732,17-10-2017,720,0,0,0,0,0  ,720,
