scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3211010006/IF/321002040844501),60878 Banana Cultivation of  Saktipada Manna ,12/12/2019 ,19100 ,6540 ,11842 ,7593 ,26/07/2018,11842,4106.5,286.5,3200,0  ,19435,
(3211010006/IF/321002041148299),50816 Restructure of Betelvine plantation of Niranjan Maiti ,10/08/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/IF/321002040845949),"30854 Plantation of Mango,Guava,Lemon variety of  Gurupada Manna ",09/12/2019 ,7449 ,1000 ,7449 ,500 ,16/08/2018,7449,0,0,500,0  ,7949,
(3211010006/IF/321002040844509),90839 Banana Cultivation of Manindranath Jana ,12/12/2019 ,19100 ,6540 ,6112 ,7020 ,26/07/2018,6112,3820,0,3200,0  ,13132,
(3211010006/IF/321002040844503),"60875 Plantation of Mango,Guava,Lemon variety of  Susanta Maity ",18/03/2020 ,7449 ,1000 ,5921 ,573 ,16/08/2018,5921,573,0,0,0  ,6494,
(3211010006/IF/321002040844488),"20871 Plantation of Mango,Guava,Lemon variety of  Biraja Roy ",09/12/2019 ,7449 ,1000 ,8022 ,786.5 ,16/08/2018,8022,0,286.5,500,0  ,8808.5,
(3211010006/IF/321002040844486),"20870 Plantation of Mango,Guava,Lemon variety of  Dipali Manna ",09/12/2019 ,7449 ,1000 ,8022 ,786.5 ,16/08/2018,8022,0,286.5,500,0  ,8808.5,
(3211010006/IF/321002040844484),"20869 Plantation of Mango,Guava,Lemon variety of  Chhabirani Manna ",09/12/2019 ,7449 ,1000 ,8022 ,786.5 ,16/08/2018,8022,0,286.5,500,0  ,8808.5,
(3211010006/IF/321002040844482),"20868 Plantation of Mango,Guava,Lemon variety of  Malati Fadikar ",10/12/2019 ,7449 ,1000 ,8022 ,786.5 ,16/08/2018,8022,0,286.5,500,0  ,8808.5,
(3211010006/IF/321002041146713),4110 Restructure of Betelvine plantation of Narayan Maiti ,10/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040843050),20878 Creation Betelvine Plantation of Sribash Kar ,10/01/2020 ,70479 ,48300 ,71243 ,56131 ,26/07/2018,71243,0,7831,48300,0  ,127374,
(3211010006/IF/321002040844520),10880 Creation Betelvine Plantation of  Madhusudan Santra ,10/01/2020 ,70479 ,48300 ,70288 ,56131 ,26/07/2018,70288,0,7831,48300,0  ,126419,
(3211010006/IF/321002040844481),"20867 Plantation of Mango,Guava,Lemon variety of  Saraswati Jana ",10/12/2019 ,7449 ,1000 ,8022 ,500 ,16/08/2018,8022,0,0,500,0  ,8522,
(3211010006/IF/321002040844494),"60871 Plantation of Mango,Guava,Lemon variety of  Chandana Manna ",10/01/2020 ,7449 ,1000 ,5157 ,573 ,16/08/2018,5157,573,0,0,0  ,5730,
(3211010006/IF/321002041146697),40894 Restructure of Betel vine Plantation of Narayan Manna ,10/08/2021 ,10200 ,806 ,2040 ,0 ,19/06/2020,2040,0,0,0,0  ,2040,
(3211010006/IF/321002041146694),40890 Restructure of Betel vine Plantation of Adaitya Mondal ,10/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146693),4104 Restructure of Betelvine plantation of Goutam Mondal ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146690),40889 Restructure of Betel vine Plantation of Narayan Bhunia ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146683),40885 Restructure of Betel vine Plantation of Bikash Bhowmik ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146703),4109 Restructure of Betelvine plantation of Renuka Maiti ,10/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146700),4108 Restructure of Betelvine plantation of Kanan Maiti ,10/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041148352),20864 Restructure of Betel vine Plantation of Harekrishna Bera ,10/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146686),40883Restructure of Betel vine Plantation of Ekadashi maiti ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146664),90849 Restructure of Betel vine Plantation of Ranjan Das  ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040844493),"60870 Plantation of Mango,Guava,Lemon variety of  Pradip Maity ",12/12/2019 ,7449 ,1000 ,5921 ,573 ,16/08/2018,5921,573,0,0,0  ,6494,
(3211010006/IF/321002041146672),90846 Restructure of Betel vine Plantation of Lakshman Barman ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146633),90855 Restructure of Betel vine Plantation of Joydeb Das ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146729),408116 Restructure of Betelvine plantation of Gita Maiti ,10/08/2021 ,10200 ,806 ,5100 ,0 ,19/06/2020,5100,0,0,0,0  ,5100,
(3211010006/IF/321002041146659),90850 Restructure of Betel vine Plantation of Dipak Maity ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145983),40881 Restructure of Betel vine plantation of Narayan Ghorai ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145977),40879 Restructure of Betel vine plantation of Dilip Jana  ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040843049),20877 Creation Betelvine Plantation of Kalipada Kayet ,10/01/2020 ,70479 ,48300 ,69142 ,56131 ,26/07/2018,69142,0,7831,48300,0  ,125273,
(3211010006/IF/321002041145980),90856 Restructure of Betelvine plantation of Chandan Kr Das ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041146678),90844 Restructure of Betel vine Plantation of Krishna ch. Hazra ,16/07/2021 ,10200 ,806 ,7956 ,0 ,19/06/2020,7956,0,0,0,0  ,7956,
(3211010006/IF/321002040843047),20875 Creation Betelvine Plantation of Harekrishna Bera ,10/01/2020 ,70479 ,48300 ,69333 ,56131 ,26/07/2018,69333,0,7831,48300,0  ,125464,
(3211010006/IF/321002040843044),20873 Creation Betelvine Plantation of Chandan Jana ,10/01/2020 ,70479 ,48300 ,69333 ,56131 ,26/07/2018,69333,3820,4011,48300,0  ,125464,
(3211010006/IF/321002041146667),90848 Restructure of Betel vine Plantation of Rampada Bijali ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040843031),60890 Creation Betelvine Plantation of Panchanan Maity ,10/01/2020 ,70479 ,48300 ,69906 ,54412 ,26/07/2018,69906,0,6112,48300,0  ,124318,
(3211010006/IF/321002040843025),60886 Creation Betelvine Plantation of Maheswar Maji ,10/01/2020 ,70479 ,48300 ,72198 ,55940 ,26/07/2018,72198,0,7640,48300,0  ,128138,
(3211010006/IF/321002040843045),20874 Creation Betelvine Plantation of Gourhari Bag ,16/12/2019 ,70479 ,48300 ,69333 ,59951 ,26/07/2018,69333,3820,7831,48300,0  ,129284,
(3211010006/IF/321002040843048),20876 Creation Betelvine Plantation of Gopal Das ,10/01/2020 ,70479 ,48300 ,69142 ,56131 ,26/07/2018,69142,0,7831,48300,0  ,125273,
(3211010006/IF/321002040843028),60889 Creation Betelvine Plantation of Pankaj Kumar Dinda ,10/01/2020 ,70479 ,48300 ,66086 ,55844.5 ,26/07/2018,66086,0,7544.5,48300,0  ,121930.5,
(3211010006/IF/321002041146689),40888 Restructure of Betel vine Plantation of Kajal maiti ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040843017),50828 Creation Betelvine Plantation of Bhim Chandra Manna ,10/01/2020 ,70479 ,48300 ,66277 ,56417.5 ,26/07/2018,66277,0,8117.5,48300,0  ,122694.5,
(3211010006/IF/321002040843022),60883 Creation Betelvine Plantation of Badal Pal ,16/12/2019 ,70479 ,48300 ,70479 ,59378 ,26/07/2018,70479,0,11078,48300,0  ,129857,
(3211010006/IF/321002040843019),60881 Creation Betelvine Plantation of Anjali Das ,16/12/2019 ,70479 ,48300 ,70479 ,59091.5 ,26/07/2018,70479,0,10791.5,48300,0  ,129570.5,
(3211010006/IF/321002040842971),70834 Creation Betelvine Plantation of  Pintu Kumar Bag ,10/01/2020 ,70479 ,48300 ,67232 ,54985 ,26/07/2018,67232,0,6685,48300,0  ,122217,
(3211010006/IF/321002040842968),70833 Creation Betelvine Plantation of  Haripada Maity ,10/01/2020 ,70479 ,48300 ,67232 ,56131 ,26/07/2018,67232,0,7831,48300,0  ,123363,
(3211010006/IF/321002041145988),40882 Restructure of Betel vine plantation of Sukumar Maiti ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040843020),60882 Creation Betelvine Plantation of Jagannath Samanta ,16/12/2019 ,70479 ,48300 ,70479 ,57945.5 ,26/07/2018,70479,0,9645.5,48300,0  ,128424.5,
(3211010006/IF/321002040842982),70836 Creation Betelvine Plantation of  Jhantu Moni ,16/12/2019 ,70479 ,48300 ,73344 ,55558 ,26/07/2018,73344,0,7258,48300,0  ,128902,
(3211010006/IF/321002040842341),"Plantation (Sansad-3)of Mango,Guava,Lemon variety of  Sankar Prasad Maity ",10/12/2019 ,7449 ,1000 ,7449 ,286.5 ,13/07/2018,7449,0,286.5,0,0  ,7735.5,
(3211010006/IF/321002041145972),40878 Restructure of Betel vine plantation of Sanatan Ghorai  ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040842961),60893 Creation Betelvine Plantation of  Chittya Maity ,10/01/2020 ,70479 ,48300 ,68569 ,56111 ,26/07/2018,68569,0,7811,48300,0  ,124680,
(3211010006/IF/321002041145971),90860 Restructure of Betelvine plantation of Bibhishan Pradhan ,16/07/2021 ,10200 ,806 ,7956 ,0 ,19/06/2020,7956,0,0,0,0  ,7956,
(3211010006/IF/321002041145966),90865 Restructure of Betelvine plantation of Kshudiram Das ,16/07/2021 ,10200 ,806 ,7956 ,0 ,19/06/2020,7956,0,0,0,0  ,7956,
(3211010006/IF/321002041145962),40822 Restructure of Betelvine plantation of Sanjoy Bhoumik ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145969),90861 Restructure of Betelvine plantation of Bharat Pradhan ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145959),40877 Restructure of Betel vine plantation of Durgapada Maity ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040842956),60892 Creation Betelvine Plantation of  Prasanta Manna ,10/01/2020 ,70479 ,48300 ,69906 ,54985 ,26/07/2018,69906,0,6685,48300,0  ,124891,
(3211010006/IF/321002041145948),40820 Restructure of Betelvine plantation of Laba Ghorai ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145942),40821 Restructure of Betelvine plantation of Milan Bhaumik ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145974),90857 Restructure of Betelvine plantation of Narugopal Barman ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145953),90865 Restructure of Betelvine plantation of Tapan Hazra ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145936),40868 Restructure of Betel vine plantation of Subhas ch. Bhowmik ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145937),40824 Restructure of Betelvine plantation of Tapan Manna ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145951),40875 Restructure of Betel vine plantation of Rebati Bhunia ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145955),40867 Restructure of Betel vine plantation of Pulchand Maity ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145957),90864 Restructure of Betelvine plantation of Biswanath Das ,16/07/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002040842320),"Plantation (Sansad-3)of Mango,Guava,Lemon variety of  Panchanan Dhara ",10/12/2019 ,7449 ,1000 ,7449 ,286.5 ,13/07/2018,7449,0,286.5,0,0  ,7735.5,
(3211010006/IF/22012034690222),Creation Betelvine Plantation of Subrata Shasmal. ,10/01/2020 ,70479 ,48300 ,68760 ,56131 ,13/07/2018,68760,0,7831,48300,0  ,124891,
(3211010006/IF/321002041145932),30875 Restructure of Betelvine plantation of Dipak Bhaumik ,16/07/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/IF/321002040842973),70835 Creation Betelvine Plantation of  Badal Maity ,10/01/2020 ,70479 ,48300 ,68378 ,56131 ,26/07/2018,68378,0,7831,48300,0  ,124509,
(3211010006/IF/22012034687992),Creation Betelvine Plantation of Laxmi kanta Das Adhikary. ,10/01/2020 ,70479 ,48300 ,70479 ,56513 ,13/07/2018,70479,0,8213,48300,0  ,126992,
(3211010006/IF/22012034690215),Creation Betelvine Plantation of Brajagopal Shasmal. ,10/01/2020 ,70479 ,48300 ,70479 ,56131 ,13/07/2018,70479,0,7831,48300,0  ,126610,
(3211010006/IF/321002040843023),60885 Creation Betelvine Plantation of Kartik Samanta ,16/12/2019 ,70479 ,48300 ,70479 ,59664.5 ,26/07/2018,70479,0,11364.5,48300,0  ,130143.5,
(3211010006/IF/22012034687990),Creation Betelvine Plantation of Kanai Samanta. ,10/01/2020 ,70479 ,48300 ,68760 ,56131 ,13/07/2018,68760,4011,3820,48300,0  ,124891,
(3211010006/IF/321002041145927),40866 Restructure of Betel vine plantation of Bapan Maity ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145930),30878 Restructure of Betelvine plantation of Laxmi Bera ,16/07/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/IF/321002041145933),40867 Restructure of Betel vine plantation of Vivekananda Kayet  ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/22012034687989),Creation Betelvine Plantation of Basudeb Jana. ,10/01/2020 ,70479 ,48300 ,70479 ,55844.5 ,13/07/2018,70479,0,7544.5,48300,0  ,126323.5,
(3211010006/IF/22012034687985),Creation Betelvine Plantation of Sachindranath Mondal. ,10/01/2020 ,70479 ,48300 ,65895 ,57277 ,13/07/2018,65895,0,8977,48300,0  ,123172,
(3211010006/IF/22012034687982),Creation Betelvine Plantation of Rampada Mondal. ,10/01/2020 ,70479 ,48300 ,69142 ,54698.5 ,13/07/2018,69142,0,6398.5,48300,0  ,123840.5,
(3211010006/IF/22012034687981),Creation Betelvine Plantation of Sankar Maity. ,10/01/2020 ,70479 ,48300 ,72198 ,52120 ,13/07/2018,72198,0,3820,48300,0  ,124318,
(3211010006/IF/22012034687979),Creation Betelvine Plantation of Pratap Samanta. ,10/01/2020 ,70479 ,48300 ,64749 ,57945.5 ,13/07/2018,64749,0,9645.5,48300,0  ,122694.5,
(3211010006/IF/22012034687978),Creation Betelvine Plantation of Milan Samanta. ,10/01/2020 ,70479 ,48300 ,70479 ,55558 ,13/07/2018,70479,0,7258,48300,0  ,126037,
(3211010006/WH/203030360963),Re-excavation of Pond with pilling of Bhuniakhali Kali Mandir ,02/07/2018 ,100572 ,89903 ,100224 ,5742 ,19/11/2015,100224,0,5742,0,0  ,105966,
(3211010006/IF/22012034687980),Creation Betelvine Plantation of Subhendu Sing. ,29/03/2020 ,70479 ,48300 ,69906 ,58136.5 ,13/07/2018,69906,0,9836.5,48300,0  ,128042.5,
(3211010006/IF/22012034687983),Creation Betelvine Plantation of Biswanath Mondal. ,10/01/2020 ,70479 ,48300 ,70479 ,55271.5 ,13/07/2018,70479,0,6971.5,48300,0  ,125750.5,
(3211010006/WC/704010263738),"Re -excavation(10131) of ponds of  Madan Jana, Nimai Jana  ",02/07/2018 ,222720 ,15311 ,348 ,1500 ,19/02/2016,348,0,0,1500,0  ,1848,
(3211010006/IF/22012034687977),Creation Betelvine Plantation of Narendranath Ghorai. ,29/03/2020 ,70479 ,48300 ,70288 ,58709.5 ,13/07/2018,70288,0,10409.5,48300,0  ,128997.5,
(3211010006/WC/704010341079),80134 Ex-cavation of Pond of  Gouranga Khamari ,19/07/2018 ,407520 ,27300 ,344880 ,23520 ,05/01/2018,344880,0,20520,3000,0  ,368400,
(3211010006/WC/704010341074),80109 Excavation of Pond of  Gobinda Prasad Jana  ,19/07/2018 ,115560 ,9750 ,98820 ,8670 ,05/01/2018,98820,0,5670,3000,0  ,107490,
(3211010006/IF/321002041145923),30881 Restructure of Betelvine plantation of Bhagabati Mondal ,16/07/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/WC/704010263705),"Re -excavation(10128) of ponds of  Bishnupada Kar, Narayan Santra  ",02/07/2018 ,239424 ,15594 ,2784 ,1500 ,19/02/2016,2784,0,0,1500,0  ,4284,
(3211010006/IF/321002041145907),40865 Restructure of Betel vine plantation of  Manisankar Maity ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145895),40860 Restructure of Betel vine plantation of Srimanta Samanta  ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145891),40859 Restructure of Betel vine plantation of Dulal Maity ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145877),40858 Restructure of Betel vine plantation of Kartik Ghorai ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145902),40862 Restructure of Betel vine plantation of Niranjan Ghorai ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145870),30880 Restructure of Betelvine plantation of Jharna Bhakta ,09/08/2021 ,10200 ,806 ,12240 ,306 ,19/06/2020,12240,0,306,0,0  ,12546,
(3211010006/IF/321002041145868),40856 Restructure of Betel vine plantation of Nepal ch. Ghorai ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145866),30877 Restructure of Betelvine plantation of Subhas Mondal ,16/07/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/IF/321002041145872),40857 Restructure of Betel vine plantation of Kartik ghorai  ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145864),40855 Restructure of Betel vine plantation of Guruprasad Maity ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/22012034687963),Creation Betelvine Plantation of Mantu Manna. ,10/01/2020 ,70479 ,48300 ,67041 ,56131 ,13/07/2018,67041,0,7831,48300,0  ,123172,
(3211010006/IF/22012034687991),Creation Betelvine Plantation of Gourhari Bhoumik. ,10/01/2020 ,70479 ,48300 ,70479 ,55844.5 ,13/07/2018,70479,0,7544.5,48300,0  ,126323.5,
(3211010006/IF/22012034687960),Creation Betelvine Plantation of Shibnarayan Maity. ,10/01/2020 ,70479 ,48300 ,69906 ,56131 ,13/07/2018,69906,0,7831,48300,0  ,126037,
(3211010006/IF/22012034687955),Creation Betelvine Plantation of Alak Pariya. ,10/01/2020 ,70479 ,48300 ,67996 ,56131 ,13/07/2018,67996,0,7831,48300,0  ,124127,
(3211010006/IF/22012034687954),Creation Betelvine Plantation of Subhas Manna. ,10/01/2020 ,70479 ,48300 ,69333 ,56417.5 ,13/07/2018,69333,0,8117.5,48300,0  ,125750.5,
(3211010006/IF/22012034687962),Creation Betelvine Plantation of Amal Pramanik. ,10/01/2020 ,70479 ,48300 ,69524 ,54603 ,13/07/2018,69524,0,6303,48300,0  ,124127,
(3211010006/IF/22012034687957),Creation Betelvine Plantation of Satish Maity. ,10/01/2020 ,70479 ,48300 ,69715 ,55271.5 ,13/07/2018,69715,0,6971.5,48300,0  ,124986.5,
(3211010006/IF/22012034687949),Creation Betelvine Plantation of Kalipada Samanta. ,10/01/2020 ,70479 ,48300 ,69906 ,53925.5 ,13/07/2018,69906,0,5625.5,48300,0  ,123831.5,
(3211010006/IF/22012034687947),Creation Betelvine Plantation of Khudiram Jana. ,05/12/2019 ,70479 ,48300 ,70479 ,56131 ,13/07/2018,70479,0,7831,48300,0  ,126610,
(3211010006/IF/321002041145926),30879 Restructure of Betelvine plantation of Kaberi Mondal ,16/07/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/WC/704010246093),Re -excavation (20113)of ponds of Madhab Maji &1 person- Amulya maity. ,02/07/2018 ,206800 ,14408 ,206800 ,12144 ,07/06/2016,206800,0,12144,0,0  ,218944,
(3211010006/IF/22012034687944),Creation Betelvine Plantation of Somnath Jana. ,10/01/2020 ,70479 ,48300 ,71243 ,55558 ,13/07/2018,71243,0,7258,48300,0  ,126801,
(3211010006/WC/704010267674),"Re -excavation (60134)of ponds of Surja Jana, Motilal Jana, Bamdeb Samanta, Kartik Samanta  ",02/07/2018 ,208278 ,14267 ,0 ,1500 ,19/02/2016,0,0,0,1500,0  ,1500,
(3211010006/IF/22012034687943),Creation Betelvine Plantation of Shambhu nath Jana. ,10/01/2020 ,70479 ,48300 ,69715 ,55900 ,13/07/2018,69715,0,7600,48300,0  ,125615,
(3211010006/IF/22012034687945),Creation Betelvine Plantation of Joydeb Barai. ,10/01/2020 ,70479 ,48300 ,68378 ,56131 ,13/07/2018,68378,0,7831,48300,0  ,124509,
(3211010006/IF/22012034687948),Creation Betelvine Plantation of Ananda Samanta. ,10/01/2020 ,70479 ,48300 ,70097 ,55844.5 ,13/07/2018,70097,0,7544.5,48300,0  ,125941.5,
(3211010006/IF/22012034687933),Creation Betelvine Plantation of Rabindranath Das. ,13/02/2020 ,70479 ,48300 ,68760 ,56131 ,13/07/2018,68760,0,7831,48300,0  ,124891,
(3211010006/IF/22012034687934),Creation Betelvine Plantation of Suriya kumar Manna. ,10/01/2020 ,70479 ,48300 ,68569 ,56671 ,13/07/2018,68569,0,8371,48300,0  ,125240,
(3211010006/IF/22012034687946),Creation Betelvine Plantation of Kartik Chandra Bhakta. ,16/12/2019 ,70479 ,48300 ,68780 ,59664.5 ,13/07/2018,68780,0,11364.5,48300,0  ,128444.5,
(3211010006/IF/22012034687928),Creation Betelvine Plantation of Pijus Kumar Maity. ,13/02/2020 ,70479 ,48300 ,70097 ,59951 ,13/07/2018,70097,0,11651,48300,0  ,130048,
(3211010006/IF/22012034687443),90833-Creation Betelvine Plantation of Bharat Pradhan. ,13/02/2020 ,70479 ,48300 ,69906 ,54985 ,13/07/2018,69906,0,6685,48300,0  ,124891,
(3211010006/IF/22012034687927),Creation Betelvine Plantation of Indrajit Jaluya. ,10/01/2020 ,70479 ,48300 ,70288 ,56131 ,13/07/2018,70288,0,7831,48300,0  ,126419,
(3211010006/IF/22012034687434),80830-Creation Betelvine Plantation of Baneswar maiti. ,10/01/2020 ,70479 ,48300 ,69524 ,56131 ,13/07/2018,69524,0,7831,48300,0  ,125655,
(3211010006/WC/704010189669),Re-excavation (10104)of pond of Narayan Samanta &1 persons-Pulin Samanta. ,02/07/2018 ,166344 ,11918 ,156600 ,9330 ,19/11/2015,156600,2610,5220,1500,0  ,165930,
(3211010006/IF/22012034687940),Creation Betelvine Plantation of Latarani Das. ,16/12/2019 ,70479 ,48300 ,72389 ,56671 ,13/07/2018,72389,0,8371,48300,0  ,129060,
(3211010006/RS/34041026143),31544 Construction of IIHL Latrine of Bankim Barai ,20/07/2018 ,1620 ,9280 ,0 ,8200 ,31/10/2017,0,0,0,8200,0  ,8200,
(3211010006/IF/22012034690218),Creation Betelvine Plantation of Dulal Manna. ,10/01/2020 ,70479 ,48300 ,68951 ,56131 ,13/07/2018,68951,0,7831,48300,0  ,125082,
(3211010006/IF/22012034687931),Creation Betelvine Plantation of Gobinda Dinda. ,10/01/2020 ,70479 ,48300 ,69524 ,56131 ,13/07/2018,69524,0,7831,48300,0  ,125655,
(3211010006/RS/34041026137),31538 Construction of IIHL Latrine of Narayan Maity ,20/07/2018 ,1620 ,9280 ,0 ,8200 ,31/10/2017,0,0,0,8200,0  ,8200,
(3211010006/RS/34041025371),31520 Construction of IIHL Latrine of Jagannath Gajar ,04/07/2018 ,1620 ,9280 ,0 ,8200.6 ,31/10/2017,0,0,0,8200.6,0  ,8200.6,
(3211010006/RS/34041013757),11502 Construction of IIHL Latrine of Debabrata Dhara ,04/07/2018 ,1620 ,9280 ,0 ,8200 ,31/10/2017,0,0,0,8200,0  ,8200,
(3211010006/IF/321002041145940),40823 Restructure of Betelvine plantation of Gourhari Samanta ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/RS/34041013756),11501 Construction of IIHL Latrine of Ashoke Jana ,04/07/2018 ,1620 ,9280 ,0 ,8200 ,31/10/2017,0,0,0,8200,0  ,8200,
(3211010006/IF/22012034687936),Creation Betelvine Plantation of Dhirendra Manna. ,10/01/2020 ,70479 ,48300 ,69906 ,56671 ,13/07/2018,69906,0,8371,48300,0  ,126577,
(3211010006/RS/34041013758),11503 Construction of IIHL Latrine of Mohan Jana ,04/07/2018 ,1620 ,9280 ,0 ,8200 ,31/10/2017,0,0,0,8200,0  ,8200,
(3211010006/IF/321002041145856),40826 Restructure of Betelvine plantation of Anjali Ghorai ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
(3211010006/IF/321002041145859),30876Restructure of Betelvine plantation of Mampi Samanta ,16/07/2021 ,10200 ,806 ,10200 ,306 ,19/06/2020,10200,0,306,0,0  ,10506,
(3211010006/IF/321002041145854),40852 Restructure of Betel vine plantation of Pramila Pramanik ,09/08/2021 ,10200 ,806 ,10200 ,0 ,19/06/2020,10200,0,0,0,0  ,10200,
