scheme_code,completion_date,scheme_name,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3201010001/IF/22012034562745,13-06-2018,Construction of Tube well platform with Soak Pit and Compost pitof PMAY(G) building of  ARAB GAIN[WB1629921] at sansad-14 ,720,100,720,0,27-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034562762,13-06-2018,Construction of Tube well platform with Soak Pit and Compost pit of PMAY(G) building of  ANICHA BIBI[WB1623929] at sansad-14 ,720,100,720,0,27-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034562738,04-02-2019,Construction of Tube well platform with Soak Pit and Compost pit of PMAY(G) building of  FARID SK[WB1668408] at sansad-14 ,720,100,720,0,27-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034562759,13-06-2018,Construction of Tube well platform with Soak Pit and Compost pit of PMAY(G) building of  IKTAR ALI SK[WB1676747] at sansad-14 ,720,100,720,0,27-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034562000,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XIV ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249975,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2124519 ,18360,0,16130,0,05-12-2019,16130,0,0,0,0  ,16130,
3201010001/IF/IAY/3249972,29-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2007558 ,18360,0,15935,0,05-12-2019,15935,0,0,0,0  ,15935,
3201010001/IF/22012034562768,13-06-2018,Construction of Tube well platform with Soak Pit and Compost pit of PMAY(G) building of  TAHAMINA BIBI[WB1665595] at sansad-14 ,720,100,720,0,27-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249970,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1014249 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249971,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2353792 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249968,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2313035 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249969,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3245705 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249974,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2570537 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249977,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3681169 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249965,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3029239 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249966,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2611415 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/22012034561997,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XIV ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249964,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2471277 ,17190,0,14516,0,25-10-2019,14516,0,0,0,0  ,14516,
3201010001/IF/IAY/3249962,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3293745 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249959,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2471428 ,17190,0,17168,0,28-11-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249958,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2610278 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249961,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2331463 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249956,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2351059 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249954,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2804695 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249963,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3285844 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249953,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2717422 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/22012034561991,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- VII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561992,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-10 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561982,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- X ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561988,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- I ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561981,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-7 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249955,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3318499 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/22012034561979,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-6 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561974,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-6 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561970,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-6 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561969,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- IX ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561967,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- IX ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561958,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-6 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561957,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- III ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034562001,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-10 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249950,17-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3383989 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249979,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3296284 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249949,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2800304 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249947,29-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1884336 ,18360,0,15935,0,05-12-2019,15935,0,0,0,0  ,15935,
3201010001/IF/IAY/3249945,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2368276 ,17190,0,17168,0,28-11-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249951,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1879312 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249948,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2498545 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249942,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1932901 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/22012034561973,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- III ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249941,18-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3320251 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/22012034561980,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561955,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-6 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249973,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5088265 ,18360,0,14711,0,05-12-2019,14711,0,0,0,0  ,14711,
3201010001/IF/22012034561953,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- VI ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561938,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XIII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249940,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3228973 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/22012034561935,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- VI ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561949,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561937,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-4 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561927,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-6 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561921,13-06-2018,Construction of Tube Well platform WITH Soak pit and Compost Pit of PMAY (G) at sansad-14 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561946,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249967,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2560707 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249944,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2354983 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249938,11-11-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2587201 ,17190,0,17567,0,05-12-2019,17567,0,0,0,0  ,17567,
3201010001/IF/IAY/3249934,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2802101 ,18360,0,14919,0,25-10-2019,14919,0,0,0,0  ,14919,
3201010001/IF/22012034561929,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-XIII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249939,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2343469 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249929,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2558711 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249928,18-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3238626 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/IF/IAY/3249936,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2725746 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/22012034561209,13-06-2018,Construction Tube well platform with soak pit and compost pit of PMAY(G) at sansad-17 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/WH/203030438836,17-06-2021,EXCAVATION OF FARM POND OF GOBARDHAN MONDAL AT SANSAD -VI ,387003.13,4300,352650,23779.5,17-12-2018,352650,4870.5,18909,0,0  ,376429.5,
3201010001/WH/203030438789,12-06-2021,EXCAVATION OF Farm Pond of Priyalal Dutta at Belpukur ,362650.3,5000,367777,14960,06-12-2018,367777,0,11460,3500,0  ,382737,
3201010001/WC/321002040879360,12-06-2021,Excavation of Farm pond of Bhagirath Ghosh at Belpukur ,638540.71,3500,290251,14325,06-01-2020,290251,0,14325,0,0  ,304576,
3201010001/WC/PP/1022121,09-03-2022,Excavation of pond L O Swapan Mondal  Tapan Mondal at Iswarchandrapur ,299337.77,3500,210150,9180,16-05-2020,210150,0,9180,0,0  ,219330,
3201010001/WC/321002040860218,12-06-2021,"Excavation of farm pond of Nepal Dhali, S/O- Naren Dhali at Dwipchandrapur ",82407.34,5000,71170,6651.5,19-06-2019,71170,0,3151.5,3500,0  ,77821.5,
3201010001/IF/IAY/3249937,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3032924 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/22012034561942,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.- XII ,720,100,720,0,26-10-2017,720,0,0,0,0  ,720,
3201010001/RC/PP/1022133,25-03-2022,Construction  road  from H O Chand Ghosh to Kopat Bundh at Iswarchandrapur ,218498.86,213447.2,258300,11016,18-05-2020,258300,5508,5508,0,0  ,269316,
3201010001/IF/IAY/3249960,10-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3241843 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/RC/320201060575586,09-03-2022,Construction of brick soling road and earth work from  L/Obasudeb Ghosh to Haru Ghosh at Polta ,36064.49,36585.92,31402,0,28-07-2020,31402,0,0,0,0  ,31402,
3201010001/IF/22012034561203,13-06-2018,Construction Tube well platform with soak pit and compost pit of PMAY(G) at sansad-9 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/RC/320201060575589,09-03-2022,Construction of brick soling road and earth work from  L/O Loharam Ghosh to Sujit Ghosh at Polta ,71290.27,68902.4,57300,2448,28-07-2020,57300,0,2448,0,0  ,59748,
3201010001/RC/320201060574616,09-03-2022,Construction of brick soling road and earth work from  L/O Jahir Mondal to L/O Edu Molla at Sondanga ,271811.21,141999.2,136000,3672,29-07-2020,136000,0,3672,0,0  ,139672,
3201010001/RC/320201060574615,09-03-2022,Const of brick soling road and earth work from  L/O Ashadali Sk to L/O Jahir Mondal at Sondanga ,279361.51,146029.6,151810,0,07-08-2020,151810,0,0,0,0  ,151810,
3201010001/RC/320201060574568,09-03-2022,Construction of brick soling road and earth work from Pucca road  to ICDS at Dwipchandrapur ,54831.45,18888.8,68340,3672,23-07-2020,68340,0,3672,0,0  ,72012,
3201010001/RC/320201060574614,10-03-2022,Const of brick soling road and earth work from  L/O Khilafat Mallick to L/O Ashadali Sk at Sondanga ,294740.46,84108,138830,3672,29-07-2020,138830,0,3672,0,0  ,142502,
3201010001/RC/320201060574606,09-03-2022,Const of brick soling road and earth work from  L/O Tentul Sk to shallow machine of Tahir Sk Dangapa ,222257.95,207401.6,204000,8262,24-07-2020,204000,0,8262,0,0  ,212262,
3201010001/IF/IAY/3249930,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1347055 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/RC/320201060574557,09-03-2022,Construction of brick soling road and earth work from Pucca road  to H/O Bablu Mondal at Dwipchandra ,48190.92,47358.08,60180,3672,24-07-2020,60180,0,3672,0,0  ,63852,
3201010001/RC/320201060574555,09-03-2022,Construction of brick soling road and earth work from Pucca road  to H/O Yakub Sk at Dwipchandrapur ,42774.16,42741.44,54740,1836,12-08-2020,54740,0,1836,0,0  ,56576,
3201010001/RC/320201060574553,09-03-2022,Construction of brick soling road and earth work from Pucca road  to H/O Jamal Sk at Dwipchandrapur ,43612.87,43510.88,59500,0,10-08-2020,59500,0,0,0,0  ,59500,
3201010001/RC/320201060574551,11-08-2021,Construction of brick soling road and earth work from Pucca road  to H/O Sabjel Sk at Dwipchandrapur ,118391.16,27352.64,120768,5508,17-07-2020,120768,0,5508,0,0  ,126276,
3201010001/IF/IAY/3249933,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2664387 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/RC/320201060569987,09-03-2022,Const of brick soling road and earth work from H O Meghnath Ghosh   to H O Bhagirath Ghosh at Polta ,142496.41,211748.8,191100,8874,10-06-2020,191100,0,8874,0,0  ,199974,
3201010001/RC/320201060574562,09-03-2022,Construction of brick soling road and earth work from Pucca road  to H/O Chandu Sk at Dwipchandrapur ,51999.96,51205.28,69920,3672,29-07-2020,69920,0,3672,0,0  ,73592,
3201010001/RC/320201060569985,28-03-2022,Construction of brick soling road and earth work from H O Kalitala  to H O Jaydeb Ghosh at Polta ,172805.96,212787.68,138965,6732,05-06-2020,138965,0,6732,0,0  ,145697,
3201010001/RC/320201060569775,28-03-2022,Construction of brick soling road and earth work from  L O Kabarsthan  to H O Akhtar Sk at Dangapara ,218896.22,215480.72,300390,13770,03-06-2020,300390,0,13770,0,0  ,314160,
3201010001/RC/320201060568971,28-03-2022,Const of brick soling road and earth work from H O Rafik sk Sk to H O Pacca Rasta at Dwipchandrapur ,198635.31,195860,176040,7344,27-05-2020,176040,0,7344,0,0  ,183384,
3201010001/RC/320201060568968,28-03-2022,Const of brick soling road and earth work from H O Alamin Sk  to H O Pacca Road at Dwipchandrapur ,166853.66,166621.28,142860,5508,27-05-2020,142860,0,5508,0,0  ,148368,
3201010001/RC/320201060568967,28-03-2022,Const of brick soling road and earth work from H O Nurjel Sk to H O Pacca Road at Dwipchandrapur ,100730.78,157388,84240,3672,27-05-2020,84240,0,3672,0,0  ,87912,
3201010001/RC/320201060568972,28-03-2022,Const of brick soling road and earth work from H O Didar Sk  to H O Pacca Road at Dwipchandrapur ,170826.37,170248.64,154060,5508,27-05-2020,154060,0,5508,0,0  ,159568,
3201010001/RC/320201060568966,09-03-2022,Const of brick soling road and earth work from H O Tahir Sk to H O Pacca Road at Dwipchandrapur ,218498.86,215096,198990,9180,24-05-2020,198990,0,9180,0,0  ,208170,
3201010001/RC/320201060550164,08-05-2021,Construction of brick  soling road and earth work from L O Dayla Sk  to Kabarsthan at Dwipchandrapur ,130369.17,12694.4,154600,12095,06-01-2020,154600,0,8595,3500,0  ,166695,
3201010001/IF/IAY/3249926,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3362672 ,17190,0,16829,0,05-12-2019,16829,0,0,0,0  ,16829,
3201010001/IF/IAY/3249925,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1013607 ,18360,0,15323,0,05-12-2019,15323,0,0,0,0  ,15323,
3201010001/IF/IAY/3249924,18-05-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3987112 ,17190,0,16430,0,05-12-2019,16430,0,0,0,0  ,16430,
3201010001/RC/320201060574558,09-03-2022,Const of brick soling road and earth work from Pucca road  to H/O Giyasuddin Sk at DwipchandrAPUR ,64222.63,18888.8,51510,3672,24-07-2020,51510,0,3672,0,0  ,55182,
3201010001/IF/IAY/3249922,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2740053 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249920,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1010762 ,17190,0,15740,0,05-12-2019,15740,0,0,0,0  ,15740,
3201010001/IF/IAY/3249919,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2284498 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249918,28-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3620655 ,18360,0,14711,0,05-12-2019,14711,0,0,0,0  ,14711,
3201010001/IF/IAY/3249917,28-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2140679 ,18360,0,14711,0,25-10-2019,14711,0,0,0,0  ,14711,
3201010001/IF/IAY/3249923,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2366111 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249915,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2788963 ,18360,0,14919,0,25-10-2019,14919,0,0,0,0  ,14919,
3201010001/RC/320201060574566,09-03-2022,Const of brick soling road and earth work from Pucca road  to H/O Dilip Mondal at Dwipchandrapur ,147712.06,38894.24,164050,5508,27-07-2020,164050,0,5508,0,0  ,169558,
3201010001/IF/IAY/3249912,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2280360 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/RC/320201060550232,11-08-2021,Re-Excavation of Khal from L O Jahir Ali Mondal to L O Morsed Ali sk at Sondanga ,127355.16,5000,129370,0,24-01-2020,129370,0,0,0,0  ,129370,
3201010001/IF/IAY/3249914,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2271228 ,17190,0,17168,0,28-11-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249909,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2944875 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249911,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2156108 ,17190,0,17168,0,25-10-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249905,28-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3622625 ,18360,0,14711,0,05-12-2019,14711,0,0,0,0  ,14711,
3201010001/IF/IAY/3249916,15-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1346512 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249904,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2554914 ,18360,0,15110,0,05-12-2019,15110,0,0,0,0  ,15110,
3201010001/IF/IAY/3249902,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3124374 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/RC/PP/1022132,09-03-2022,Const of  road  from H O Mahibul Sk to H O Sisir Kumar at Dwipchandrapur ,119181.21,115416,106970,5508,18-05-2020,106970,0,5508,0,0  ,112478,
3201010001/IF/IAY/3249903,29-12-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2894065 ,18360,0,14919,0,05-12-2019,14919,0,0,0,0  ,14919,
3201010001/IF/IAY/3249899,14-10-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2302271 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/IAY/3249906,29-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2347857 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/22012034561078,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-III ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561190,13-06-2018,Construction Tube well platform with soak pit and compost pit of PMAY(G) at sansad-1 ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249900,29-09-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2301124 ,17190,0,17168,0,05-12-2019,17168,0,0,0,0  ,17168,
3201010001/IF/22012034561071,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-I ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034561068,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-I ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/IAY/3249910,28-08-2020,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2367600 ,18360,0,14711,0,05-12-2019,14711,0,0,0,0  ,14711,
3201010001/IF/22012034560317,20-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-IV ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/RC/320201060574552,09-03-2022,Construction of brick soling road and earth work from Pucca road  to H/O Majir Sk at Dwipchandrapur ,34387.07,35047.04,54060,1836,24-07-2020,54060,0,1836,0,0  ,55896,
3201010001/IF/22012034555637,04-02-2019,Construction of Gitanjali Buiilding of  KAJAL GARAI/BISHNUPADA(2748) at sansad-13 ,16200,100,16985,0,02-06-2017,16985,0,0,0,0  ,16985,
3201010001/IF/22012034555652,04-02-2019,Construction of Gitanjali Buiilding of  MEGHNATH GHOSH/BALAI(4687) at sansad-12 ,16200,100,16985,0,14-07-2017,16985,0,0,0,0  ,16985,
3201010001/IF/22012034555628,04-02-2019,Construction of Gitanjali Buiilding of fante sekh/Niyat(3310) at sansad-10 ,16200,100,16739,0,17-10-2017,16739,0,0,0,0  ,16739,
3201010001/IF/22012034561051,13-06-2018,Construction of Tube well platform with soak pit and compost pit of PMAY(G) AT Sansad No.-XV ,720,100,720,0,23-10-2017,720,0,0,0,0  ,720,
3201010001/IF/22012034555647,04-02-2019,Construction of Gitanjali Buiilding of  BIJOY GHOSH/SRIKANTA(1461) at sansad-12 ,16200,100,16985,0,14-07-2017,16985,0,0,0,0  ,16985,
